theta1,theta2
4.190860410024056,-39.47208769078211
6.813744731421557,-38.592076698788645
9.364973046385881,-37.54355353545687
11.842414139768945,-36.32982157963386
14.243485550328161,-34.9544932050419
16.56516766781758,-33.42141932093848
18.804035369668057,-31.734626550765142
20.956301583210422,-29.89825514984266
23.01786852476166,-27.916493451580237
24.98438331838791,-25.79350666640001
26.85129541583466,-23.533359429777054
28.613913875412244,-21.13993276566098
30.26746324123588,-18.61683724469206
31.807137618308694,-15.967325226338586
33.22815369726892,-13.194206366987185
34.525805109387385,-10.29977230087288
35.69552280332007,-7.285738899129078
36.73294941354377,-4.153218243984368
37.634040179659976,-0.902737994903363
38.39520920129976,2.4656662324364684
39.01354773293203,5.952249208166741
39.487150010014524,9.557196360751092
39.81558876210603,13.280046471289111
40.000579782619305,17.11883795264584
40.04684853609768,21.06895106311394
39.96314123577491,25.121708730362407
39.76319263783146,29.262971344827836
39.466294834868606,33.47219007988556
39.097007103932505,37.722535031393164
38.683674419773645,41.982560749708064
38.255864826897096,46.21929324147008
37.84139035697171,50.40188488262741
37.46382239013174,54.50465030098986
37.141133455175414,58.50866155749375
36.885535918579706,62.401821557237085
36.70416113706046,66.17789248923533
36.6001137252974,69.83508961430842
36.573549415701045,73.37469163748824
36.62259427875813,76.79989200670327
36.74405126539162,80.11494771933297
36.933908489718206,83.3245956433149
37.187688817959945,86.43367714454327
37.500682614416505,89.44691194213345
37.86809876345255,92.36877311212088
38.28516044447536,95.20342782237267
38.74716446107655,97.9547191732483
39.24951699025657,100.62617264496491
39.78775434015222,103.2210163843682
40.35755434398935,105.74220845358299
40.954742019282065,108.1924667394489
41.575291794360254,110.57429890168993
42.215327734368536,112.89003081915028
42.87112263500479,115.14183268310114
43.53909649136325,117.33174232220472
44.215814622024006,119.46168561560935
44.89798558881792,121.53349401756951
45.58245896986294,123.54891931681877
46.266222997227544,125.50964581098717
46.94640204750664,127.4173001061992
47.620253964822574,129.27345876454478
48.28516719544226,131.07965402371423
48.938657717505265,132.83737780777176
49.57836575581409,134.54808423840313
50.20205227868748,136.21319084368344
50.80759528057304,137.83407864756586
51.39298585992695,139.41209130862558
51.956324106541835,140.948533461599
52.49581481596755,142.44466840029492
53.009763050971856,143.9017152257725
53.49656957124582,145.320845569472
53.95472615293104,146.70317998739077
54.38281081920797,148.04978410852664
54.77948300231419,149.361664608746
55.143478656129254,150.63976507003278
55.47360533702529,151.8849617747828
55.768737269179766,153.0980594754524
56.027810409100105,154.27978717147357
56.24981752282326,155.43079391792247
56.433803288213305,156.5516446839827
56.578859434058856,157.6428162737916
56.684119927328894,158.70469331780558
56.74875622002957,159.73756433938652
56.77197256765709,160.7416178989176
56.75300143229827,161.71693881643375
56.691098985022926,162.66350447353855
56.58554072436994,163.58118119632405
56.43561723047857,164.46972072317175
56.240630077784566,165.32875676475552
55.99988793320829,166.15780166836305
55.712702871426465,166.95624320487087
55.378386944148616,167.7233415044212
54.996249046307824,168.45822617610526
54.56559212869605,169.15989365779578
54.08571081377116,169.82720485468167
53.5558894790405,170.45888313898558
52.9754008804349,171.053512798654
52.343505396212834,171.6095380392718
51.659450979881186,172.1252626607099
50.922473917991105,172.59885054755142
50.131800494962334,173.0283271294636
49.28664967167933,173.41158198347398
48.38623688673795,173.74637276342781
47.42977908803004,174.03033065136157
46.416501096866526,174.26096752950752
45.345643396025096,174.43568506833753
44.21647141593695,174.55178591353265
43.02828636875599,174.60648713110362
41.78043764754491,174.59693603332076
40.472336766870924,174.5202284572663
39.10347277183415,174.37342950195404
37.67342898572123,174.15359664926058
36.18190090365792,173.85780509976988
34.62871497330658,173.48317504989112
33.01384793723357,173.02690052571003
31.337446349331028,172.48627927802258
29.59984582454982,171.85874313934187
27.801589542436428,171.14188815584183
25.943445505667167,170.3335037440499
24.026422059339257,169.4316000920028
22.05178120831563,168.43443303450186
20.021049329710294,167.34052568663145
17.936024964696138,166.14868622023727
15.798783484864241,164.85802131226663
13.611678557689888,163.46794497553344
11.377340475645669,161.9781826917889
9.098671555191869,160.38877099129925
6.778838945756431,158.70005284802212
4.421265305646829,156.91266946997558
2.029617893391017,155.02754924630932
-0.3922033173380566,153.04589475355192
-2.840077867982518,150.969168813791
-5.30967677547417,148.79908063042663
-7.796473663822555,146.53757299895855
-10.295754603337203,144.1868115001083
-12.80262632619753,141.74917643186348
-15.312022653045794,139.22725802906842
-17.818709160508316,136.62385525891312
-20.317286338311888,133.94197817469802
-22.8021917193821,131.18485346726143
-25.26770170685158,128.3559324850276
-27.70793405475659,125.45890061528404
-30.116852166784863,122.49768655161321
-32.48827253786556,119.4764696418338
-34.81587675099817,116.3996832496796
-37.093229428769355,113.2720119087118
-39.313803398841756,110.09838003713658
-41.47101304432162,106.88393015235239
-43.55825636368108,103.63398889895488
-45.568965668446104,100.35401979027033
-47.49666612979202,97.04956234258708
-49.3350406010788,93.72615820432293
-51.07799836723695,90.38926587047082
-52.71974479256998,87.04416652288984
-54.25484834594146,83.69586433507823
-55.67830125210161,80.3489851178302
-56.985570096159094,77.00767737658447
-58.17263310027704,73.67551966040459
-59.23600145829173,70.35543751448911
-60.17272297599708,67.0496324600978
-60.980367215976166,63.75952431333026
-61.65699227003848,60.485706933044604
-62.201094071876184,57.22791627322853
-62.61153973287224,53.98500850104262
-62.88748668187164,50.754944989337076
-63.02828939452662,47.534780222196176
-63.033395216404685,44.320648044973424
-62.90223024174787,41.10774119407885
-62.63407544037976,37.89027858053978
-62.227932263019326,34.66145428698371
-61.682375832320034,31.41336158399657
-60.99539258112769,28.136884415901573
-60.16419790171155,24.821547749643145
-59.1850281918733,21.455317080439297
-58.052901052482966,18.024336760411227
-56.76133833154924,14.512598000798274
-55.30205161260307,10.901533604097684
-53.66460406111873,7.169555133216126
-51.83609846845113,3.2915960949230447
-49.801025392720625,-0.7611614053837306
-47.541591782108775,-5.020943234583196
-45.03923466184301,-9.52145701567068
-42.27870190146848,-14.292467064025557
-39.256827615270495,-19.347882504779164
-35.99732241405764,-24.66540869308242
-32.56654495362309,-30.164537134952223
-29.07351041053923,-35.70594840395641
-25.640370762970242,-41.13154540039491
-22.36168724351315,-46.320058754643526
-19.286112214762596,-51.21191539336376
-16.424695654755933,-55.79764578745673
-13.767424710029188,-60.0952214726492
-11.295723488610887,-64.1331216272837
-8.989198633786915,-67.94135059002289
-6.828593712119123,-71.54762907162873
-4.796804740248165,-74.97619161416
-2.879033132019461,-78.24771645986445
-1.0626023387111185,-81.37967703957273
0.6633269074907894,-84.38680401747087
2.308045813805596,-87.28153379600863
3.8795559002759985,-90.07440152783977
5.384787429001559,-92.77437076627913
6.829779171673084,-95.38910479195088
8.219824304233873,-97.92518855449266
9.559587865612883,-100.38831044613072
10.853200777015948,-102.78341210532723
12.104334650613298,-105.11481310370928
13.316260834396948,-107.38631607308874
14.491896459713095,-109.60129670059298
15.633839712259487,-111.76278207230105
16.74439613565854,-113.87352005360167
17.82559748683081,-115.93604172153448
18.8792144787711,-117.95271827633466
19.906764652568288,-119.92581332940348
20.909516599029534,-121.85753097635363
21.888491780950748,-123.75005961193288
22.844465265844843,-125.60561103665093
23.777966737080362,-127.42645406349956
24.689283176249667,-129.21494158834858
25.578464567240896,-130.97352997617668
26.445333832424204,-132.70478967218665
27.28950195285674,-134.41140619539635
28.110388843304854,-136.09617111397708
28.907250066904908,-137.76196320793008
29.679208924759546,-139.41172073431488
30.425292904038056,-141.048406433799
31.14447298632684,-142.67496755046318
31.83570397543865,-144.2942935795459
32.4979638526764,-145.90917463532955
33.13029023061882,-147.52226321080997
33.73181224231854,-149.13604169888566
34.301776627915466,-150.75279742395122
34.8395672994191,-152.37460618680188
35.34471820294458,-154.00332455963675
35.81691978822301,-155.64059047726545
36.25601978708393,-157.2878311258617
36.66201926794911,-158.94627676928656
37.03506506714385,-160.6169789799487
37.37543971350329,-162.30083173504534
37.683549885675646,-163.9985939620893
37.959914301964,-165.7109123257791
38.205151769929444,-167.43834329928427
38.41996994205339,-169.18137382187805
38.605155152779304,-170.94044008619954
38.76156356276427,-172.71594420669854
38.890113713845324,-174.50826868884224
38.99178050425183,-176.31778874563318
39.06759052613375,-178.1448825972588
39.11861866296527,-179.98993994693578
39.145985818550315,-181.85336885773762
39.150857637915294,-183.73560126780646
39.13444407944856,-185.63709738055104
39.09799970397876,-187.55834915697662
39.04282455749429,-189.49988312290574
38.970265537959776,-191.46226268733682
38.88171815180956,-193.44609015153281
38.778628581285396,-195.45200857298914
38.66249599928874,-197.4807036350508
38.534875083565915,-199.53290566214454
38.39737869676083,-201.60939191262938
38.251680713219066,-203.71098927627276
38.09951898756468,-205.83857750138577
37.94269847421161,-207.99309307772535
37.7830945213663,-210.1755339054488
37.62265637799416,-212.38696488778723
37.463410967932106,-214.62852459585432
37.307467002095336,-216.90143316837
37.15701951778534,-219.2070016273848
37.01435495364463,-221.54664281372217
36.88185688991323,-223.9218841732401
36.76201260625184,-226.3343826575316
36.65742063314451,-228.7859420405469
36.570799496927805,-231.27853299564623
36.50499788111858,-233.81431632478524
36.4630064448182,-236.3956697804064
36.44797154706483,-239.02521896597477
36.463211114607496,-241.70587283305815
36.51223284353904,-244.44086429335536
36.59875481525706,-247.23379640105694
36.72672838840369,-250.088694378388
36.90036282373352,-253.01006335842817
37.124150379397264,-256.0029509386451
37.40288936513804,-259.0730121943447
37.741700510072846,-262.22657221917706
38.14602840028513,-265.47067675333864
38.6216137573674,-268.81311375777204
39.17441256126933,-272.2623759337349
39.810422557696775,-275.82751341562766
40.535354489457085,-279.51779407285153
41.35405400814714,-283.342044812931
42.26954688728789,-287.3074984229553
43.281569312502796,-291.4179487149841
44.384517656294705,-295.671104099381
45.56501237169937,-300.0553693478611
46.79979401044989,-304.54698659233367
48.05526851010166,-309.10928556687827
49.290014605216854,-313.6958120039669
50.460258036958386,-318.25736074428823
51.52630427521999,-322.75023623167635
52.45717169641577,-327.14206580625836
53.23204433810135,-331.41336568374857
53.83913244658444,-335.55570830779294
54.27338452661757,-339.56845693780167
54.53419428254418,-343.45559065598286
54.62361475399151,-347.22327568429563
54.545152338957124,-350.878249440229
54.3030296854867,-354.4268472039155
53.90177366642444,-357.8744677551516
53.346009384343446,-361.22531504498744
52.64037633052572,-364.48230458824713
51.7895120763698,-367.6470646892024
50.798069389808106,-370.7199909019828
49.670745974149405,-373.7003299103614
48.412314340320165,-376.5862796045574
47.02764445398369,-379.3750981518647
45.52171498951657,-382.0632180821658
43.89961106097879,-384.6463629726031
42.16650766021177,-387.1196649212715
40.32763898714105,-389.47778108181114
38.388254556485,-391.71500735935143
36.353563483990555,-393.825387114013
34.22866872821993,-395.80281249005213
32.01849330433703,-397.64111585586863
29.727700600870897,-399.33414884490503
27.360610928079215,-400.8758466545333
24.92111632571283,-402.2602756040361
22.412595492637525,-403.4816624877549
19.83783052735655,-404.5344050116659
17.198927076061317,-405.41306362890236
14.49723961169142,-406.1123365112602
11.733304129270774,-406.62702143645765
8.90678187970154,-406.9519714416345
6.016420416481722,-407.0820558881306
3.0600430492677226,-407.01214624084736
0.034586086759353526,-406.7371581558542
-3.0637831449669335,-406.2522008973165
-6.239413422263492,-405.55291457187576
-9.496697920517262,-404.6361166568628
-12.83926467205851,-403.5009261806617
-16.268688085953876,-402.1505602558532
-19.782621331203416,-400.59493202850194
-23.37244875066436,-398.8538868096735
-27.021013374172345,-396.96025898778527
-30.70159503544458,-394.96105508110253
-34.379540485628155,-392.9147700762454
-38.01697726724347,-390.88425980959477
-41.57905451581361,-388.9274507215053
-45.03894228636381,-387.08989478034067
-48.379772416119636,-385.40179810468015
-51.593744299150956,-383.8792109278839
-54.67980005140701,-382.52735562947885
-57.64115463639977,-381.34422627723956
-60.48332333102927,-380.3235116150647
-63.21277665442144,-379.4566328087558
-65.83611835745015,-378.73403146941376
-68.35962999757311,-378.1459250620165
-70.78904851019476,-377.68271858526197
-73.12948234189129,-377.3352077874414
-75.38540539725302,-377.0946620119256
-77.5606918454025,-376.9528409884125
-79.65867016314587,-376.901977852284
-81.68218417975497,-376.93474700019425
-83.63365445696394,-377.0442271509642
-85.5151365645238,-377.22386511531374
-87.32837464202008,-377.4674429535181
-89.07484965079232,-377.7690495925065
-90.7558222618848,-378.1230570850667
-92.37237060079305,-378.52410122628714
-93.92542319597962,-378.96706601973005
-95.41578752403183,-379.44707140370485
-96.84417454874462,-379.9594636447386
-98.21121963597398,-380.4998078444976
-99.51750020252634,-381.06388206652616
-100.76355043165142,-381.6476726576275
-101.94987336272926,-382.24737040817297
-103.07695063959243,-382.85936726191227
-104.14525018081277,-383.4802533466885
-105.15523201601046,-384.1068141517194
-106.10735251446069,-384.73602772438534
-107.0020672156251,-385.36506179979716
-107.83983245541627,-385.99127081011056
-108.62110596679629,-386.61219274808553
-109.34634661857035,-387.2255458813184
-110.01601344189528,-387.82922533052334
-110.63056408006301,-388.4212995378328
-111.19045278356171,-389.00000665993804
-111.69612805930859,-389.563750926597
-112.1480300703417,-390.1110990081367
-112.54658787020855,-390.6407764365849
-112.8922165448467,-391.15166412441823
-113.18531432394748,-391.64279502302486
-113.42625971365257,-392.1133509601745
-113.61540869295497,-392.5626596923799
-113.75309200734944,-392.9901922042559
-113.83961258507287,-393.39556028304344
-113.8752430936493,-393.7785143925342
-113.86022364735153,-394.1389418668383
-113.79475966954533,-394.4768654408882
-113.67901990761796,-394.7924421313537
-113.5131345922291,-395.08596247882036
-113.29719372687248,-395.3578501597129
-113.03124548811219,-395.6086619745718
-112.71529471126586,-395.839088217963
-112.34930143065716,-396.04995343455306
-111.93317943775979,-396.24221756576924
-111.46679481451496,-396.41697749202666
-110.94996439273775,-396.5754689768006
-110.38245408375248,-396.71906902090745
-109.76397701514064,-396.8492986382844
-109.09419140368551,-396.967826068378
-108.37269808521299,-397.076470444987
-107.59903761304993,-397.177205947046
-106.77268682728544,-397.2721664632915
-105.89305478704256,-397.36365080982756
-104.95947794778354,-397.45412854688726
-103.97121445570403,-397.5462464478886
-102.92743742223792,-397.6428356790188
-101.8272270347721,-397.7469197491585
-100.6695613567433,-397.8617232849709
-99.45330567434655,-397.99068166971887
-98.1772002628119,-398.1374515495684
-96.83984647991345,-398.30592214657156
-95.43969115940092,-398.50022720605773
-93.97500938989933,-398.7247572216242
-92.4438859524117,-398.984171283577
-90.8441959929496,-399.2834074265307
-89.17358598812311,-399.6276896191019
-87.42945681339555,-400.02252841053
-85.60895188136057,-400.4737105338702
-83.70895507125594,-400.98727019591263
-81.7261057731425,-401.56943101110977
-79.65684211699023,-402.22650215935914
-77.49748860531932,-402.9647050380803
-75.24441090180441,-403.7898975271312
-72.89426762454059,-404.70715326787996
-70.44439399500118,-405.72014700908346
-67.89334903158004,-406.8303029198573
-65.24163570807467,-408.03569654964684
-62.49254761556612,-409.32978346716897
-59.652997702427456,-410.70017017791537
-56.73406479345711,-412.12781595896917
-53.75092518721527,-413.5871517177505
-50.72192966156605,-415.04746584111075
-47.66688712352143,-416.475470836862
-44.60499048022325,-417.8384215889235
-41.55300322009707,-419.10688702926706
-38.52417160315207,-420.25649230612595
-35.52796958289723,-421.26846108468027
-32.57048024005302,-422.12922712564824
-29.65510759354302,-422.82954890606015
-26.78336104051854,-423.3634977565814
-23.95556042203198,-423.72754169720173
-21.171401758588555,-423.91981583173566
-18.43037959230347,-423.9395890292163
-15.732086849966134,-423.78689917076616
-13.076419481630403,-423.46231850554983
-10.463710765793275,-422.9668126860629
-7.894814947220284,-422.30166354740135
-5.371154559117451,-421.4684326747158
-2.8947414041894155,-420.46894876147695
-0.4681779285539752,-419.305306377746
1.9053565060707551,-417.97986719121263
4.222131375891989,-416.49525719166417
6.477900535749786,-414.8543553275537
8.667945727420895,-413.0602703807055
10.787126374130203,-411.116304029655
12.829933946278098,-409.02589897949
14.790549066058096,-406.7925718237897
16.662899391695813,-404.4198309854344
18.440716251578433,-401.91108068012085
20.117588048602048,-399.2695123854095
21.687008695403875,-396.4979858251266
23.142419859230365,-393.59890208110335
24.477246715705164,-390.5740722798012
25.684928427286827,-387.4245866447705
26.758946987094035,-384.15069101714903
27.692861907425456,-380.75168197561203
28.480364282636405,-377.2258386193235
29.115373209713454,-373.57042069322756
29.592211995223085,-369.7817814626042
29.905922598377643,-365.85567219818347
30.05280435331524,-361.78785408410556
30.031291187212734,-357.57517584971384
29.843288724281365,-353.21729357851655
29.49602700712336,-348.71913335984067
29.004259412529645,-344.0939078649645
28.39218948466979,-339.365899028104
27.693978311255005,-334.571491225594
26.95162156299762,-329.75681381806095
26.210012812186736,-324.9716886556251
25.51078032630394,-320.26193542621195
24.887401325243623,-315.66332240530136
24.3631573859521,-311.1992027930494
23.95172380643106,-306.8815265214944
23.659171772332915,-302.7135941986984
23.486234984562724,-298.69304867241783
23.430223297315198,-294.8143224693124
23.48641377046054,-291.07035309931155
23.6489739628847,-287.45366561763694
23.911537896241665,-283.9569975551374
24.26754817398187,-280.57362376013026
24.710449817213,-277.29749667193573
25.233793999883837,-274.12327874093484
25.831289049895968,-271.0463151265712
26.496821865076885,-268.06257577653554
27.22446370098669,-265.16858399633867
28.008468524934926,-262.3613413023939
28.84326858529612,-259.6382539860338
29.72346969382914,-256.99706425448954
30.643847431061374,-254.43578733509358
31.599344728795913,-251.95265508800318
32.585070854181126,-249.54606620399534
33.596301590286636,-247.2145428089185
34.628480300999925,-244.95669316216203
35.67721953513028,-242.77118006913574
36.73830283577352,-240.65669459662453
37.807686457210224,-238.61193466807705
38.881500740697106,-236.63558811441118
39.95605095459865,-234.7263197602863
41.027817458310025,-232.88276213395451
42.09345510010373,-231.1035093999439
43.14979180441566,-229.38711412768606
44.19382634307829,-227.73208652567467
45.22272531715516,-226.136895789706
46.23381940132822,-224.5999732349809
47.224598921562176,-223.11971690499706
48.192708849558876,-221.694497374787
49.135943305003494,-220.32266449166238
50.05223965954848,-219.00255482268014
50.93967233566208,-217.73249960403334
51.79644638965055,-216.51083301301801
52.62089096206896,-215.3359006077161
53.411452671022495,-214.20606780272266
54.166689015111125,-213.11972827086993
54.88526184348865,-212.07531218077276
55.56593094111083,-211.07129419803135
56.207547768079294,-210.10620119402944
56.80904938331556,-209.1786196204724
57.3694525748239,-208.28720252017754
57.887848211667134,-207.43067615524538
58.363395826578135,-206.60784624272924
58.79531843291446,-205.8176037954026
59.18289757545156,-205.05893057134438
59.525468611291764,-204.3309041409484
59.82241621491425,-203.63270258375047
60.07317010005835,-202.9636088302652
60.27720095066719,-202.32301466593887
60.43401655345746,-201.7104244154392
60.54315812576232,-201.12545832587938
60.60419683405283,-200.56785566726396
60.61673050091594,-200.03747756747453
60.5803805011951,-199.53430959749267
60.49478885142638,-199.05846412028876
60.359615500576474,-198.6101824138659
60.174535834361684,-198.18983657531498
59.93923841005329,-197.79793120837525
59.65342294361258,-197.43510489186983
59.31679857620395,-197.10213142046172
58.92908245256258,-196.79992080242607
58.48999864929206,-196.5295199915427
57.9992774968766,-196.29211332178377
57.45665534493778,-196.08902260423275
56.86187482595289,-195.92170683568747
56.21468567816457,-195.79176145777845
55.51484619360081,-195.70091709433052
54.76212536181059,-195.65103768333228
53.95630578388048,-195.64411790854297
53.097187434268825,-195.68227982482617
52.184592349668144,-195.7677685612052
51.21837032413364,-195.90294697692138
50.198405687707634,-196.0902891390592
49.12462524131341,-196.33237248627114
47.99700741335814,-196.63186854253257
46.81559269285764,-196.9915320484522
45.58049537959174,-197.41418838621553
44.29191667350368,-197.90271918844428
42.950159103059676,-198.46004604170102
41.55564226551087,-199.08911222245823
40.10891982105044,-199.7928624372557
38.61069764802848,-200.57422057936483
37.06185302818159,-201.43606556111067
35.4634546899607,-202.38120533327682
33.81678349538024,-203.41234925962814
32.12335351236973,-204.53207907416447
30.38493317144068,-205.74281870976822
28.603566163610452,-207.04680334792127
26.781591696859028,-208.44604809881668
24.92166369166466,-209.9423167784732
23.026768462906247,-211.53709130384004
21.100240406020266,-213.23154227832006
19.14577518013068,-215.02650138905352
17.16743986051541,-216.92243628433158
15.169679518336931,-218.91942864516042
13.157319679037085,-221.017156209141
11.135564115404879,-223.2148795461142
9.109987451800365,-225.51143442030119
7.086522098656475,-227.90523059756975
5.0714391088098685,-230.3942579612632
3.071322657746738,-232.97610077601928
1.0930380064094973,-235.64796087537508
-0.8563069861782762,-238.4066904353806
-2.7694064701804635,-241.24883482520818
-4.638806687437048,-244.17068579418864
-6.456960528664402,-247.1683449676399
-8.216285184934012,-250.2377972954405
-9.90922113321762,-253.37499375182824
-11.52829034524265,-256.5759422560844
-13.066151318074185,-259.8368055123057
-14.515648321044266,-263.154004296138
-15.86985215604868,-266.5243246890674
-17.122089743313552,-269.9450279118109
-18.265959963190927,-273.41396176201374
-19.295333380312023,-276.92967322975585
-20.204333708317836,-280.4915226470864
-20.987299089359706,-284.09980071528486
-21.638721406621205,-287.7558509302563
-22.153161870213342,-291.4622012727405
-22.52514098775829,-295.2227105170694
-22.74900076803702,-299.04273608084367
-22.818736722485582,-302.92933184179094
-22.727797237883994,-306.89148542106733
-22.46884892903232,-310.9404041916202
-22.033510280562766,-315.0898556635157
-21.412065831873278,-319.3565562783587
-20.593197074882138,-323.7605727103216
-19.56382048790176,-328.32562924591525
-18.309240950865842,-333.0790576598321
-16.814070927579,-338.0507963771507
-15.064813448078995,-343.2702243413692
-13.055639676637268,-348.7587111183533
-10.799070769853138,-354.51542544162027
-8.340696015081825,-360.49732632877357
-5.7688624513579425,-366.60541535624003
-3.2031321732710896,-372.6993269548652
-0.759607182860145,-378.64315762230785
1.4809297815671165,-384.347514792942
3.479895393236641,-389.77790843586587
5.229220154553743,-394.93846782128674
6.736991432740065,-399.8525608323554
8.017693379572806,-404.5499295829364
9.08710533784158,-409.06019263427595
9.960080660194256,-413.4101879725275
10.649789283265468,-417.6232069496409
11.167622774076547,-421.7190411189158
11.523366526051992,-425.71432448733736
11.725458202587646,-429.62294402362323
11.781254825073109,-433.4564280901183
11.69727823490803,-437.22428337860265
11.479429439414833,-440.934276528815
11.13317092871212,-444.59266635900264
10.663679171798366,-448.2043955087658
10.075970284723445,-451.77325032376257
9.375001736672877,-455.3019967773866
8.56575255976628,-458.7924988836627
7.653284129367944,-462.2458247127543
6.642783287855033,-465.6623438856272
5.539589420585326,-469.0418193295576
4.349207045293398,-472.3834951264544
3.077305515263955,-475.68618148041696
1.7297075258534647,-478.9483371692619
0.3123682165860689,-482.16814932758257
-1.1686532553765074,-485.34361003582893
-2.707227755429971,-488.4725889568635
-4.297193931949643,-491.55290115890676
-5.932397892253937,-494.5823692760365
-7.606733142759371,-497.5588792631777
-9.314179349657046,-500.480429176707
-11.048838722954958,-503.3451706277418
-12.80496909395061,-506.151442787257
-14.577013025923078,-508.8977990479325
-16.359622553889672,-511.5830266494615
-18.14767937895204,-514.2061597399298
-19.936310537529078,-516.7664864694643
-21.72089972132965,-519.2635507923028
-23.497094539701333,-521.6971496924766
-25.26081009441203,-524.0673265518509
-27.00822928243412,-526.3743613544029
-28.73580026050187,-528.6187583748189
-30.44023150206959,-530.801231939994
-32.118484858552115,-532.9226907851199
-33.767767007504006,-534.9842214569142
-35.385519634974045,-536.9870711490457
-36.969408661033015,-538.9326302916267
-38.51731277891508,-540.8224151593683
-40.027311541060776,-542.6580507124189
-41.497673190686726,-544.4412538401216
-42.92684240591915,-546.1738171406623
-44.313428095240035,-547.8575933382275
-45.656191357984284,-549.4944804131668
-46.95403370172399,-551.0864074990303
-48.20598558933219,-552.6353215825154
-49.41119537205888,-554.1431750277113
-50.56891865080767,-555.6119139340491
-51.67850809572961,-557.0434673276282
-52.739403744045916,-558.4397371777815
-53.75112378750466,-559.8025892246231
-54.71325585393618,-561.1338445987209
-55.625448781899244,-562.4352722108581
-56.487404883331884,-563.70858188802
-57.29887268638866,-564.9554182312476
-58.05964014922818,-566.1773551718414
-58.769528335393765,-567.3758912046089
-59.428385542601646,-568.5524452804667
-60.03608187921656,-569.708353345812
-60.59250428646354,-570.8448655227203
-61.097552009505065,-571.9631439323067
-61.55113252691131,-573.0642611735718
-61.953157955759764,-574.1491994818069
-62.30354195859025,-575.2188506041964
-62.60219718864369,-576.2740164455998
-62.84903332110242,-577.3154105545395
-63.04395573021366,-578.3436605379131
-63.186864884890376,-579.3593115125234
-63.27765654815593,-580.3628307215225
-63.31622287794711,-581.3546134633674
-63.30245453737069,-582.3349904985647
-63.23624393028409,-583.3042371135501
-63.11748968145622,-584.2625840291762
-62.94610247761083,-585.2102303405802
-62.722012374050735,-586.1473586621711
-62.44517764869592,-587.0741526221176
-62.115595248456245,-587.9908168007414
-61.73331281916887,-588.8975991322827
-61.298442237522174,-589.7948156858537
-60.811174469983754,-590.6828776064593
-60.271795469720196,-591.5623198303524
-59.68070268993239,-592.4338309934876
-59.03842164583696,-593.2982837345577
-58.345621806000096,-594.1567643673651
-57.60313094889667,-595.0106006792711
-56.811946998037065,-595.8613864269989
-55.973246267209824,-596.7110009765066
-55.08838702602624,-597.5616225004868
-54.15890735359164,-598.4157332342385
-53.18651639912378,-599.276115520711
-52.173078419385064,-600.1458377591865
-51.120589309675665,-601.0282299031594
-50.03114577041545,-601.9268488048397
-48.90690772377257,-602.8454344283647
-47.75005507107606,-603.7878586848417
-46.56274031091333,-604.7580693019951
-45.34703886794123,-605.7600316509483
-44.10489916872884,-606.7976717459564
-42.83809451361908,-607.8748236672396
-41.54817862383563,-608.9951844230701
-40.236446405478404,-610.162278791931
-38.90390100275726,-611.3794360288895
-37.55122766338183,-612.6497795655697
-36.178774367590904,-613.9762300730088
-34.786538633817095,-615.3615215786921
-33.37415945173833,-616.8082298030761
-31.940912933551953,-618.318811551616
-30.485710023669746,-619.8956538835877
-29.00709445493515,-621.5411318733712
-27.503239061279867,-623.2576740618737
-25.971938518752324,-625.0478351367866
-24.410596550812194,-626.9143759532375
-22.816205560329244,-628.8603516925178
-21.1853165013671,-630.8892097507351
-19.51399654179645,-633.0048998619903
-17.79777165861054,-635.212000017833
-16.031550721742896,-637.5158629825473
-14.209526842255237,-639.9227896557599
-12.325050805128603,-642.4402371983738
-10.370470383855153,-645.077071602665
-8.336928571433745,-647.8438758535492
-6.2141141057785125,-650.7533249039931
-3.989961162187976,-653.8206346554581
-1.6503065278024351,-657.0640775127879
0.821457004602052,-660.5055167963798
3.4446180685685626,-664.1708121446112
6.240990638605491,-668.0897139180912
9.23370872951238,-672.2943526195197
12.443604445543283,-676.8144397197308
15.88082245675882,-681.6659173860687
19.52944374468053,-686.8299062810967
23.328569993390484,-692.2266060194669
27.167274728187035,-697.7081721256766
30.91337798791656,-703.0982655886704
34.46094641183482,-708.257413505559
37.75501028685254,-713.1167213242461
40.78349142134755,-717.6662862364165
43.55790828410731,-721.9283510488942
46.09872390143665,-725.9371055977771
48.427659967186955,-729.7282103296659
50.564507881953205,-733.334536606814
52.52615551138583,-736.7849375900496
54.32655065024735,-740.1042783927469
55.97700146616328,-743.3139021940716
57.48655942094417,-746.4321869356712
58.862386928391494,-749.4750623473097
60.11007885945663,-752.4564477073836
61.233933832779705,-755.3886064578486
62.23718091014571,-758.2824262386875
63.12216991741566,-761.1476359295783
63.89053345599049,-763.9929707914663
64.54332756856056,-766.8262952428804
65.08115669998682,-769.6546911593949
65.50428731145362,-772.4845181980288
65.81275333546294,-775.3214516111369
66.00645560205814,-778.170502312557
66.08525640573251,-781.0360235384229
66.04906950522222,-783.9217082361143
65.89794505648572,-786.8305812392587
65.63214829153242,-789.7649902613648
65.2522302070562,-792.7265996800099
64.75908816230344,-795.7163909048884
64.15401415242346,-798.7346727551828
63.43872865945704,-801.7811046656747
62.615398404114785,-804.8547346816342
61.6866370111697,-807.95405311732
60.65548850489461,-811.0770615148067
59.5253945769859,-814.2213552612627
58.300147599728476,-817.3842170402222
56.983832264837325,-820.5627173436585
