theta1,theta2
4.191448342672661,-39.47169862582413
6.814322423090215,-38.59166305878265
9.365539990134847,-37.543115866107186
11.842969773328834,-36.32936049399047
14.244029258407334,-34.95400937230361
16.565698787310698,-33.420913456374294
18.804553196885387,-31.734099405712875
20.95680538244943,-29.89770750115639
23.018357537682935,-27.91592609021444
24.984856773762022,-25.792920385063923
26.85175253931764,-23.53275500978902
28.614353899102678,-21.139310963299238
30.267885412883153,-18.616198777494525
31.807541210196362,-15.966670759973395
33.228538015008695,-13.193536503527444
34.52616950115292,-10.299087569604664
35.69586667045751,-7.285039751455883
36.73327222405797,-4.1525050546334645
37.63434148683221,-0.9020110725664127
38.39548867066326,2.4664066206317403
39.01380518194968,5.953002792406101
39.48738546578848,9.557962797054314
39.815802542559055,13.280825234853811
40.00077260428093,17.119628190641805
40.04702164437048,21.069751410696288
39.96329653859521,25.122517113345147
39.76333280119263,29.263784822837216
39.46642327796634,33.473004812975546
39.09712783434627,37.72334645198228
38.68379169662235,41.98336396050685
38.25598272231209,46.22008355092705
37.84151234819326,50.402658306060424
37.46395110152294,54.50540387166957
37.14127059116505,58.50939339503577
36.885682348529464,62.40253074574982
36.70431705882467,66.17857886148596
36.600278843923114,69.8357535239173
36.573723100615375,73.37533376489736
36.62277568634461,76.800513213664
36.74423942759072,80.11554894911244
36.9341023748723,83.32517785713002
37.18788737108554,86.43424128402566
37.5008847830988,89.44745890932079
37.86830351407096,92.36930376066722
38.28536677209899,95.2039429556023
38.74737139529905,97.95521954614637
39.249723598468826,100.62665896823448
39.78795972922147,103.2214893293817
40.35775766095926,105.74266865751552
40.954942451476526,108.1929148101762
41.57548856912444,110.57473542222124
42.21552011858589,112.89045635148449
42.871309934469785,115.14224777146661
43.53927805005349,117.33214749568786
44.215989821294336,119.46208139020251
44.898153846527215,121.53388089768323
45.58261973943819,123.54929779631107
46.26637576666731,125.5100163737646
46.9465463383255,127.41766322644487
47.620389330938494,129.27381490662634
48.28529322200995,131.0800036418218
48.93877401969938,132.83772134533262
49.57847197756739,134.54842212731535
50.20214809138938,136.21352350340692
50.8076803817346,137.83440648410533
51.393059971818474,139.41241471343545
51.956386974809064,140.94885281043648
52.49586620823222,142.44498405204376
53.00980275542188,143.9020275212563
53.49659739521976,145.32115483027263
53.95474192150102,146.70348651468444
54.38281437376433,148.05008818194716
54.779474199154784,149.3619664852823
55.14345736505552,150.64006498296567
55.47357143994681,151.8852599326634
55.76869065872862,153.09835606112347
56.027750987255935,154.28008234113335
56.24974519954985,155.43108780022888
56.43371798010745,156.5519373791955
56.57876106301227,157.64310785294893
56.68400841920423,158.70498382193114
56.748631503351945,159.73785377872315
56.77183457232305,160.74190625218336
56.752850088304854,161.7172260300973
56.690934221220246,162.66379046111066
56.58536246724177,163.5814658376639
56.435425402956696,164.47000386380773
56.24042459810394,165.32903821522265
55.99966871381178,166.15808120356036
55.71246981792958,166.95652056344673
55.378139954377,167.72361638819612
54.995988009422156,168.4584982495466
54.56531692442173,169.16016254756298
54.08542131175285,169.82747014926582
53.555585538344346,170.45914438847225
52.97508234922412,171.05376951464464
52.3431721116257,171.60978969500573
51.65910276814305,172.12550869143485
50.92211059479489,172.59909035119827
50.13142186615424,173.0285600676872
49.2862555342882,173.41180738312792
48.38582703038712,173.74658991854602
47.429353296770216,174.03053882572388
46.41605915146565,174.26116595986645
45.3451850767469,174.43587296838274
44.215996505832926,174.55196247866465
43.02779465748582,174.60665154407718
41.77992893572747,174.5970874708052
40.47181087095164,174.52036609734827
39.10292952943517,174.37355253258235
37.67286826141821,174.15370427759993
36.18132259510229,173.8578965623927
34.62811901758602,173.48324962369423
33.01323431733672,173.02695753939852
31.336815100557377,172.48631812395766
29.599197040684388,171.85876328550725
27.800923381491803,171.1418891576459
25.942762194986692,170.33348525565341
24.02572189985422,169.43156187684534
22.051064577758723,168.43437497469915
20.02031668460698,167.34044779093009
17.935276840984873,166.1485886302448
15.798020497034361,164.85790430672108
13.610901396370291,163.46780897243627
11.376549903625811,161.9780282482952
9.097868401905775,160.38859880133342
6.778024100307519,158.69986373766235
4.420439708493716,156.91246439072202
2.0287825268496187,155.0273292664128
-0.39304743959391064,153.04566104763163
-2.8409297122219734,150.9689226510056
-5.310535299802622,148.79882336148808
-7.797337830456662,146.5373060422851
-10.2966233910554,144.18653632741237
-12.803498742768088,141.7488945534577
-15.312897747444561,139.22697097915582
-17.819586034747985,136.62356458110776
-20.318164158712587,133.941685408003
-22.803069727117915,131.18456013271523
-25.268579227609344,128.3556400732195
-27.708810507342097,125.45861057493391
-30.117727070509535,122.49740027941282
-32.48914551854564,119.47618847374908
-34.81674754540246,116.39940845391965
-37.094097887363745,113.27174468056906
-39.314669486703835,110.09812149589489
-41.47187684013913,106.88368134043654
-43.55911805680696,103.63375078345497
-45.56982555405878,100.35379326691437
-47.4975246023015,97.04934824215627
-49.335898146019126,93.72595730141167
-51.078855551987,90.38907889439432
-52.720602256336214,87.04399417044873
-54.255706789507556,83.69570728481251
-55.679161427892964,80.34884404534776
-56.986432799178594,77.0075529705394
-58.173499160442155,73.67541263873484
-59.236871734646094,70.35534864059933
-60.17359835319135,67.04956255878795
-60.981248603325014,63.75947428641443
-61.65788060337753,60.48567777476706
-62.201990318376545,57.227909085757055
-62.6124448989334,53.98502451049405
-62.88840182421397,50.75498556296632
-63.029215634648644,47.53484688755946
-63.034333758661674,44.32074251206772
-62.90318239545052,41.1078653816752
-62.6350426465073,37.8904346481862
-62.22891612639327,34.661644674472186
-61.68337816039441,31.41358906048682
-60.996415430912826,28.137152141380678
-60.165243636732406,24.82185935195383
-59.186099551387706,21.45567675163828
-58.054001235233095,18.024749376452412
-56.76247109557131,14.513069267794675
-55.303221389864476,10.902070231080272
-53.66581607822637,7.170165021626455
-51.83735884621734,3.2922885105823134
-49.80234115472618,-0.7603757697908712
-47.542970609332514,-5.020052526164432
-45.040684045731346,-9.520449293183217
-42.280227055038054,-14.291333063284027
-39.25842732309301,-19.34662125407554
-35.998982935862394,-24.664035877460453
-32.56823568972438,-30.16309114983575
-29.075188543571716,-35.70448412672654
-25.64199549845968,-41.13011474653276
-22.363231816630005,-46.31869430888938
-19.28756523038073,-51.210628712263
-16.42605591265304,-55.79643458912155
-13.768695890026967,-60.094076926802146
-11.296910865475573,-64.13203280445792
-8.99030748300169,-67.94030657706274
-6.829628669735664,-71.54661978520126
-4.797769616679201,-74.97520800380717
-2.8799309179874633,-78.24675045870738
-1.063435281064973,-81.37872142780705
0.6625572131570665,-84.38585226900291
2.3073383348724548,-87.28057993540001
3.878910090226064,-90.07344000602727
5.384203163117949,-92.77339635591497
6.829256694192404,-95.38811250044817
8.219364185124435,-97.92417355216118
9.559190965075098,-100.38726800690714
10.85286821596093,-102.78233755800605
12.104067785593731,-105.11370179204083
13.316061235672338,-107.38516332354152
14.49176589130712,-109.6000977969518
15.633780113007994,-111.76153223658397
16.74440960035868,-113.87221443303073
17.825686246694413,-115.93467538148917
18.87938088046889,-117.951286199356
19.90701113523658,-119.9243104203982
20.909845668707923,-121.85595207416733
21.88890598203702,-123.74839950741749
22.84496714929921,-125.60386449723643
23.778558825290197,-127.42461586409598
24.6899679246782,-129.21300654815172
25.579244323225243,-130.97149300064208
26.44621079174832,-132.70264579908928
27.290478114987373,-134.4091506435364
28.111465966420557,-136.09379933276114
28.908429624043187,-137.75947092579412
29.68049206252848,-139.40910400380267
30.426680405362067,-141.0456616711012
31.145965238606067,-142.67209156738454
31.83730094529378,-144.29128360620228
32.499665068136395,-145.9060283323637
33.13209477121394,-147.51897867051673
33.73371873710239,-149.13261743529353
34.30378326100235,-150.74923235254988
34.84167182223076,-152.3708995951736
35.3469179520499,-153.99947607068415
35.81921170745079,-155.6366000070025
36.2584004525003,-157.28369883783364
36.66448491431317,-158.94200302762286
37.03761161456936,-160.61256430285778
37.37806279323582,-162.29627675027268
37.68624486411593,-163.99389936551844
37.96267630230359,-165.7060788440023
38.20797569099217,-167.4333716566315
38.422850474139935,-169.17626471209505
38.60808679048401,-170.93519414871813
38.76454061486755,-172.71056200724962
38.893130310483635,-174.50275070402324
38.9948306016321,-176.31213535094875
39.070667909095924,-178.13909405810173
39.12171694571005,-179.9840164119521
39.1490984438452,-181.84731035401978
39.15397787507463,-183.72940769737318
39.13756502135707,-185.6307685175958
39.10111426339546,-187.55188464539353
39.045925462837594,-189.49328247362928
38.97334532873589,-191.4555252750567
38.88476917380645,-193.43921521036592
38.78164298161359,-195.44499519070638
38.66546572130846,-197.4735507454654
38.537791861697016,-199.52561203527168
38.40023405112766,-201.60195614222184
38.25446594403553,-203.70340976432607
38.10222516911567,-205.83085243918526
37.94531644823384,-207.98522042297884
37.78561488957472,-210.16751135500962
37.62506949343758,-212.37878984542226
37.465706924793764,-214.62019413444727
37.30963562347905,-216.89294398587373
37.15905034094565,-219.1983499957396
37.01623721202876,-221.5378245198418
36.883579491284586,-223.91289445102984
36.76356410605832,-226.32521610973873
36.65878920218417,-228.77659254905515
36.571972882252076,-231.26899361861078
36.505963359009975,-233.80457917877075
36.46375076460064,-236.38572590544933
36.448480864480906,-239.01505817127352
36.46347091357819,-241.6954835208534
36.512227845396175,-244.43023325859986
36.598468875155184,-247.222908604864
36.72614437982849,-250.07753269430637
36.89946251425305,-252.9986082928521
37.12291430476342,-255.99118033106086
37.4012967157312,-259.06090091121246
37.73972905546608,-262.2140918697005
38.14365449759318,-265.457795480565
38.618812522088376,-268.7997962013935
39.17115833297542,-272.24858353218
39.806689876786685,-275.8132053285575
40.531119923538945,-279.50292917425526
41.3492993218069,-283.32658542548444
42.26426418352974,-287.29141666886085
43.275768717614206,-291.40123632131355
44.3782374999538,-295.65378571135847
45.55833011942685,-300.0375171600228
46.792833413197634,-304.52873033248034
48.04819636158289,-309.0908089836005
49.28302297224764,-313.677330227862
50.45353620649461,-318.2390841247838
51.52001239961752,-322.7323366502474
52.45142666529135,-327.12465943018844
53.22691951499286,-331.3965140921898
53.83466591058535,-335.5394305878045
54.269589599304275,-339.55274437327716
54.53106867120136,-343.4404191971622
54.621147164447024,-347.2086148086717
54.54332674741177,-350.8640677781916
54.301827872023274,-354.4131158085458
53.90117659500469,-357.86116183143326
53.345997870061936,-361.2124147346425
52.64093129160923,-364.46979520020267
51.79061456060843,-367.6349366148819
50.79970049267081,-370.70823935589607
49.672886719757365,-373.6889545757777
48.41494556785801,-376.57528422837277
47.030746734469034,-379.364490112717
45.52526858680108,-382.05300794523623
43.90359594373614,-384.636564039504
42.17090356688257,-387.1102927815701
40.33242554244042,-389.46885317260063
38.39341143563887,-391.7065425399395
36.35907061910148,-393.8174052636777
34.23450654995705,-395.7953341375463
32.02464301144657,-397.63416184971635
29.734144449781645,-399.32774007339145
27.36733253508538,-400.87000382357587
24.928100974772008,-402.2550190797969
22.41983044258159,-403.4770122088642
19.845305313048975,-404.53038047317193
17.20663379838847,-405.4096839362876
14.505173210691002,-406.1096204975685
11.741462632300868,-406.6249878277857
8.91516661093817,-406.9506390442281
6.025036142955247,-407.0814437511495
3.0688980185516535,-407.01227371770057
0.04369187690411264,-406.738044736507
-3.05441209907111,-406.2538656039917
-6.229760848258413,-405.5553745905164
-9.486747613985283,-404.6393847153487
-12.829003753725715,-403.50500601891366
-16.258112112982168,-402.15543950157485
-19.771741474979258,-400.60057223305597
-23.361300247126696,-398.8602118588335
-27.00966250699738,-396.96714587831605
-30.690139904523654,-394.9683338687465
-34.368101395802405,-392.9222388687112
-38.0056778501502,-390.8917130459916
-41.5680014163933,-388.93470935585117
-45.02821233222693,-387.09682547879385
-48.36941039945185,-385.40831691557196
-51.58376829595239,-383.88527583412684
-54.670209412793916,-382.5329550150409
-57.63193734579079,-381.34936813505414
-60.47446148283134,-380.3282153644343
-63.204250048243985,-379.4609237916645
-65.82790664650689,-378.73793753220434
-68.35171386250803,-378.1494745630001
-70.78141022485623,-377.68593930730293
-73.12210598023287,-377.33812639684976
-75.37827683901227,-377.0973038337988
-77.55379867597622,-376.9552299572662
-79.65200152358615,-376.9041365538147
-81.67573059871383,-376.9366967552682
-83.62740768208208,-377.04598811424466
-85.50908940239404,-377.22545637361696
-87.32252081106247,-377.4688826164301
-89.06918364868899,-377.77035487208286
-90.75033924775849,-378.12424436384924
-92.3670662915535,-378.5251861141709
-93.9202937759003,-378.96806340085266
-95.41082956647651,-379.44799547479096
-96.83938494893782,-379.96032794637074
-98.20659555374245,-380.5006252867047
-99.5130390139976,-381.06466494993896
-100.75924968896396,-381.6484326912818
-101.94573076087833,-382.24811872486714
-103.07296398960108,-382.86011443185845
-104.14141738847984,-383.48100939004195
-105.1515510655442,-384.1075885504334
-106.10382145636065,-384.7368294337175
-106.99868415822465,-385.36589925969236
-107.83659555954625,-385.99215195659974
-108.61801344307564,-386.6131250247708
-109.34339672687288,-387.22653625096046
-110.0132044925841,-387.83028028670503
-110.6278944366234,-388.42242511664153
-111.18792086630225,-389.0012084515899
-111.69373234983628,-389.5650340869095
-112.1457691165511,-390.11246826975344
-112.54446029155784,-390.6422361198498
-112.89022103772331,-391.1532181478042
-113.18344966695406,-391.6444469130218
-113.42452477267034,-392.11510386055375
-113.61380242586485,-392.5645163727591
-113.75161346831376,-392.99215506789807
-113.83826092829995,-393.39763137383557
-113.87401757658165,-393.78069540110107
-113.85912363323551,-394.1412341357568
-113.79378462935503,-394.47926996897775
-113.67816942132087,-394.7949595770279
-113.51240834939442,-395.0885931624935
-113.29659152663609,-395.36059406526175
-113.03076723852455,-395.61151874986183
-112.71494042806205,-395.84205717445144
-112.34907123550053,-396.0530335459889
-111.9330735560239,-396.24540746601144
-111.46681357268224,-396.4202754720048
-110.95010821550795,-396.57887298064315
-110.38272349096972,-396.72257664126124
-109.76437261866536,-396.85290711084497
-109.0947139043562,-396.97153226564495
-108.37334827006421,-397.08027086924915
-107.59981635297613,-397.1810967225873
-106.77359507536605,-397.2761433277936
-105.89409357777325,-397.3677091049189
-104.96064839749091,-397.4582632077642
-103.97251776445721,-397.5504519918961
-102.92887487761101,-397.6471061930373
-101.82880001785617,-397.751248875594
-100.6712713508552,-397.8661042060875
-99.45515427693384,-397.995107089991
-98.1791892011066,-398.1419136756636
-96.84197763093762,-398.31041266451575
-95.44196657496703,-398.50473725508937
-93.97743132726384,-398.72927736424026
-92.44645691120729,-398.9886914713442
-90.8469187588978,-399.28791696144685
-89.17646368374733,-399.6321771107439
-87.4324929553984,-400.02698173008736
-85.61215044331723,-400.47811676769936
-83.7123205485183,-400.9916156038734
-81.7296432439099,-401.5737009992782
-79.66055728876455,-402.2306812836192
-77.50138782863938,-402.96877706566204
-75.24850112248355,-403.7938455983964
-72.89855623147534,-404.71096022062574
-70.44888850488672,-405.7237959493918
-67.89805654119557,-406.8337781373153
-65.24656205404943,-408.0389848590977
-62.49769623478625,-409.3328759795367
-59.65836830650225,-410.70306432662653
-56.73965214804314,-412.1305173512987
-53.75671843625093,-413.58967516552053
-50.727912605137014,-415.0498349719352
-47.673039553114656,-416.47771612912015
-44.61129022590794,-417.84057732516067
-41.55942827734819,-419.10898808300857
-38.53070177481859,-420.25857158769116
-35.53458738753688,-421.27054802195136
-32.57717114908894,-422.1313471067722
-29.661859814938506,-422.83172338226285
-26.79016507424955,-423.3657446860938
-23.962408549731826,-423.729876097222
-21.178287558977456,-423.92225030494563
-18.437297522082215,-423.9421342057548
-15.739031899643662,-423.78956405078725
-13.083386901392627,-423.4651107093704
-10.470695851455252,-422.96973862746364
-7.901812875860515,-422.304728547397
-5.378160265431053,-421.4716410319002
-2.901749490510647,-420.47230379284514
-0.47518260325582345,-419.30881044158815
1.8983614657231953,-417.9835217015874
4.215152639418688,-416.4990626321499
6.470945216099861,-414.85831127042053
8.661021360793457,-413.0643755162743
10.780240885199591,-411.12055620937315
12.823095601236533,-409.03029527511643
14.783766416169849,-406.79710860404225
16.656181210366857,-404.424504010514
18.43407146822391,-401.91588521370693
20.111025682786106,-399.2744433230431
21.680537794781703,-396.5030378373581
23.136049444687995,-393.60406976937054
24.470985736702936,-390.5793503426498
25.678785729666426,-387.42997005158645
26.75293129433346,-384.1561751857786
27.686981814214864,-380.75726294860584
28.474628256168124,-377.23151323025746
29.109789588352733,-373.5761867082874
29.586788964924306,-369.7876376713921
29.900668112665002,-365.8616184089388
30.0477259417159,-361.7938909501916
30.02639557201452,-357.58130441866797
29.838581149159708,-353.2235144286034
29.491510208409423,-348.72544521872715
28.999932296615807,-344.1003057764623
28.38804586077989,-339.37237251593706
27.69000636716378,-334.57802337022963
26.947804798003695,-329.7633822232332
26.206332505494533,-324.97826844869223
25.50721864329403,-320.26850313182433
24.88394378334095,-315.6698590135812
24.359793973040528,-311.20569509901384
23.948448888203732,-306.8879669285744
23.65598333509571,-302.71997971103946
23.483133702635968,-298.69937971085875
23.427211692756188,-294.8206018460334
23.48349555405362,-291.0765852504929
23.64615355305012,-287.45985607598664
23.908820080515028,-283.9631526067192
24.264937874673628,-280.5797502296346
24.707951929844196,-277.3036017921951
25.231413281518062,-274.12937007518246
25.829030041643843,-271.05240052220125
26.49468883830087,-268.0686633365107
27.22246062034095,-265.1746820594267
28.00659902376058,-262.3674584267519
28.841535950430373,-259.64439893284816
29.721876857859282,-257.00324596980425
30.642396970656918,-254.4420149288922
31.598038868117154,-251.95893781021672
32.58391147257773,-249.5524134175026
33.59529023362364,-247.2209639598573
34.62761819601843,-244.96319774802268
35.676507606291175,-242.77777760519263
36.737741724060065,-240.6633945812984
37.80727654038924,-238.61874654781803
38.88124215456478,-236.64252124866798
39.95594361476792,-234.73338338708106
41.02786108213338,-232.8899653365243
42.09364922836841,-231.11086107484482
43.15013582249543,-229.3946229546855
44.19431950127724,-227.7397609396868
45.22336675003164,-226.14474395495668
46.234608145840035,-224.6080030215245
47.22553393392593,-223.12793586764715
48.19378902076562,-221.7029127344719
49.13716747497853,-220.33128311917056
50.0536066299846,-219.01138322472232
50.94118088159184,-217.74154391151836
51.79809526985475,-216.52009897141485
52.62267892844425,-215.34539356935747
53.41337847705183,-214.21579272089323
54.16875142359647,-213.12968969551534
54.88745963371619,-212.08551425566202
55.568262915625276,-211.08174065920488
56.21001275924639,-210.11689536936697
56.811646259850626,-209.18956443021912
57.37218024846003,-208.29840047826983
57.890705644129525,-207.4421293712841
58.36638203702177,-206.6195564244517
58.79843250597142,-205.82957225151006
59.186138670020995,-205.07115821454434
59.52883597019237,-204.34339149107538
59.82590917550371,-203.6454497708307
60.07678810590928,-202.97661559739245
60.28094356437289,-202.336280371831
60.43788347062495,-201.72394803654498
60.54714919023378,-201.13923845790825
60.608312054380285,-200.58189052601273
60.62097006809762,-200.05176498882818
60.58474480766572,-199.5488470364818
60.499278511276806,-199.07324864909268
60.36423137096187,-198.62521071865996
60.17927903803971,-198.20510495187327
59.94411035897687,-197.8134355563564
59.658425363482756,-197.4508407077341
59.32193353186943,-197.11809378899326
58.934352374131734,-196.81610438686522
58.495406358801,-196.5459190223696
58.00482623533357,-196.30872158423762
57.46234879953845,-196.1058334247002
56.8677171572342,-195.9387130671489
56.22068154683608,-195.80895546456267
55.52100078676264,-195.7182907364952
54.76844441823665,-195.6685823010598
53.962795618015335,-195.66182430701605
53.10385495855764,-195.7001382601238
52.191445094813126,-195.78576872783555
51.22541645684885,-195.92107799767868
50.205654025529796,-196.1085395579547
49.132085264020496,-196.350730265339
48.00468927055425,-196.65032106334417
46.82350720730308,-197.01006611918316
45.58865404589422,-197.43279025509185
44.30033165184213,-197.92137456434384
42.95884320768616,-198.47874012260024
41.56460894786952,-199.10782973228717
40.11818314746161,-199.81158767156154
38.62027227200842,-200.5929374599828
37.07175415759632,-201.4547576998131
35.473698049337855,-202.3998561041249
33.82738528381525,-203.43094187950277
32.1343303575483,-204.5505966907228
30.396302080346608,-205.76124449588357
28.6153444704818,-207.0651206015425
26.793797008887523,-208.46424034715298
24.93431383279503,-209.96036788549483
23.03988141588476,-211.55498558030158
21.11383425257277,-213.2492645938653
19.159868038838873,-215.04403728644704
17.18204982163529,-216.93977209645848
15.184824574506777,-218.93655161610437
13.173017650604997,-221.03405462133688
11.151832569025597,-223.23154285620637
9.126843611068281,-225.52785340683934
7.103982745911558,-227.92139752396108
5.089520477918186,-230.41016675739715
3.0900403186384935,-232.9917472416316
1.1124067434449645,-235.6633429074987
-0.8362732983971959,-238.42180828116062
-2.748694988215365,-241.26369136000923
-4.617405710529246,-244.1852868234216
-6.434859591594329,-247.18269954926444
-8.193475122064866,-250.25191807887828
-9.885694102599588,-253.38889732829085
-11.504039801233812,-256.58964951531505
-13.041171921113289,-259.8503420016519
-14.489935773960145,-263.16740057985265
-15.843402957488044,-266.5376167088427
-17.09490085029806,-269.9582573537642
-18.238028356186888,-273.4271764405933
-19.266655525178653,-276.9429275051974
-20.174904909756126,-280.50487790001927
-20.95711272972388,-284.11332590976724
-21.607768061996392,-287.769623304857
-22.121428292525568,-291.47630720819524
-22.492608937753015,-295.2372466382284
-22.71564568033086,-299.0578106591551
-22.784526183075634,-302.94506656990495
-22.692689261951493,-306.9080176271085
-22.43279005427729,-310.95788953302844
-21.996433563485834,-315.10847125730277
-21.373889003999302,-319.37650401668986
-20.553821493339047,-323.7820820283148
-19.523132325838997,-328.34895754178746
-18.267117749886456,-333.1044843107387
-16.770399866886564,-338.07860185390723
-15.01953298158128,-343.3006384790566
-13.00882124018423,-348.79180706279567
-10.751048803991555,-354.55094609756156
-8.292201220039267,-360.53450176005185
-5.721015128011722,-366.64296440539783
-3.1571718734537866,-372.7358134325485
-0.7165127413920849,-378.67749434067923
1.5206204002357528,-384.3791968179215
3.5160124011198155,-389.8069067739528
5.261804086762045,-394.96501316890686
6.766170335055955,-399.87697886015934
8.043615226569536,-404.57255242634426
9.109908121481766,-409.08132109918216
9.979882234626622,-413.43007958792134
10.666686209902682,-417.64207526691234
11.181692786594963,-421.73705913357895
11.53467216517752,-425.73162905788075
11.734050584411174,-429.6396400556496
11.787177146408226,-433.47259209128697
11.700568893682034,-437.23996633787596
11.48012475714084,-440.94950620443996
11.131307498808164,-444.60744909780533
10.659295864294142,-448.2187177197465
10.069109933761883,-451.787079715364
9.36571253055435,-455.31528344998003
8.554089147625572,-458.8051763505414
7.639308455212188,-462.25781090554017
6.626565161865164,-465.6735421838607
5.521206839015841,-469.05211963947954
4.328746273450396,-472.3927750207319
3.054860952225376,-475.69430739902816
1.7053813741070878,-478.9551656721816
0.28626998392939174,-482.17352838255255
-1.1964073910698445,-485.3473803195107
-2.7365156860275115,-488.47458514508713
-4.3278884305010905,-491.5529531814187
-5.96436746424485,-494.58030351281735
-7.639842887924951,-497.55451966263473
-9.348291808784662,-500.47359828033797
-11.083814688538503,-503.33569049069695
-12.840668368349775,-506.139135789104
-14.613295115451004,-508.8824885924402
-16.396347291688596,-511.56453775606326
-18.184707473388535,-514.1843195325241
-19.973504046010273,-516.7411245702872
-21.758122451858515,-519.234499629807
-23.534212384175216,-521.6642447325603
-25.297691298700112,-524.030406461569
-27.044744658755583,-526.3332681066097
-28.771823347691754,-528.573337301223
-30.475638679086774,-530.7513317389848
-32.15315541616575,-532.8681634895928
-33.8015831825851,-534.9249223662522
-35.41836661129016,-536.922858728493
-37.00117453994825,-538.863366041523
-38.547888522966474,-540.7479634561379
-40.056590893032435,-542.5782786227938
-41.52555257053751,-544.3560309098332
-42.953220787733315,-546.0830151586988
-44.338206866250786,-547.7610860777281
-45.679274161654405,-549.3921433500617
-46.975326266838756,-550.9781175096066
-48.225395547054426,-552.5209566211867
-49.42863206290022,-554.0226137863586
-50.58429292347359,-555.4850354843741
-51.69173209979032,-556.910150748009
-52.750390718364876,-558.2998611661405
-53.75978784631707,-559.6560316987977
-54.71951177241025,-560.980482285776
-55.629211782931186,-562.2749802266991
-56.48859042722285,-563.541233308546
-57.29739626492754,-564.7808836561426
-58.05541708555916,-565.9955022819294
-58.762473590881925,-567.1865843134995
-59.41841353172274,-568.3555448809957
-60.023106293287505,-569.503715651521
-60.576437926795855,-570.6323420043364
-61.078306630302464,-571.7425808488547
-61.528618687941695,-572.8354990973876
-61.9272848845094,-573.9120728163055
-62.27421742125294,-574.9731870927872
-62.56932736891344,-576.0196366696382
-62.81252270533002,-577.0521274176537
-63.00370699707352,-578.0712787334861
-63.14277879730625,-579.0776269705659
-63.22963184489711,-580.0716300306948
-63.26415616208868,-581.0536732635995
-63.246240158800326,-582.024076839685
-63.175773859750386,-582.9831047757388
-63.052653374442166,-583.9309758021288
-62.87678672777152,-584.8678762602581
-62.64810115830423,-585.7939752072547
-62.36655196955546,-586.7094418771379
-62.03213298410796,-587.614465599699
-61.64488859837803,-588.5092782057349
-61.20492736487345,-589.3941788461963
-60.71243693727609,-590.2695610204976
-60.1677001013812,-591.1359414449803
-59.57111148362299,-591.9939901986593
-58.92319438311638,-592.8445613664211
-58.22461702067793,-593.6887231714417
-57.47620735067672,-594.527786366163
-56.6789654539753,-595.3633294579107
-55.83407244080491,-596.1972192091049
-54.94289476088501,-597.0316248035818
-54.00698286346747,-597.8690241394522
-53.02806328759853,-598.7122009192354
-52.00802350099799,-599.5642315728081
-50.94888914236888,-600.428461564869
-49.85279374151072,-601.3084712828339
-48.72194146519557,-602.2080324284082
-47.55856392258443,-603.1310565821893
-46.364872511448,-604.0815382980481
-45.14300814263592,-605.0634956323365
-43.89499039772188,-606.0809113513939
-42.62266821990966,-607.1376781409188
-41.327674097836734,-608.2375509463712
-40.01138338623326,-609.3841091254164
-38.67487994949627,-610.5807304470716
-37.318928764392,-611.8305782092759
-35.943955535200395,-613.136601961174
-34.55003281622168,-614.5015515999326
-33.13687164982102,-615.928004039853
-31.703817343456763,-617.4184012745068
-30.249847737296577,-618.9750984934324
-28.773572147354248,-620.600420971452
-27.273229084816823,-622.2967287005257
-25.746680817450862,-624.0664881517774
-24.19140281542853,-625.9123511092216
-22.604466071850158,-627.837241184543
-20.982510168770343,-629.8444493945894
-19.321704735665392,-631.9377410662472
-17.617696584421743,-634.1214773490761
-15.86553927255516,-636.4007557985608
-14.059601124212053,-638.7815758775035
-12.193446834194086,-641.2710368205198
-10.259686773701958,-643.8775770409401
-8.249787264862743,-646.6112658254929
-6.153835070962579,-649.4841585959974
-3.9602518102421564,-652.5107243395299
-1.6554628247978938,-655.7083426924692
0.7764508285386267,-659.0978364114808
3.3540289325712007,-662.7039247666395
6.09840965035324,-666.555293727131
9.032473881104425,-670.6835570029083
12.178011999090472,-675.1195353247268
15.54882274681212,-679.8839553383568
19.13723894127832,-684.9690487945777
22.895271763127937,-690.3125877910309
26.723865762939006,-695.7829324852077
30.49248794121731,-701.2058920976796
34.08534620796276,-706.4283363329432
37.43450019131685,-711.3635382726782
40.51867803406471,-715.9890727777528
43.34488555407789,-720.3211473220964
45.932076427489704,-724.3920380596489
48.301912364540826,-728.2374530978286
50.47468930196466,-731.8910543959629
52.46795083890132,-735.3826665030845
54.29628247117179,-738.7380813602167
55.971553809107704,-741.9794506680529
57.503289698050494,-745.1258313196832
58.899043619547875,-748.1937141716307
60.16473022340687,-751.1974800292007
61.30490802937292,-754.1497725056372
62.323016178562135,-757.0617941274801
63.221573024500685,-759.9435368104182
64.00234470659291,-762.8039579764613
64.66649091835184,-765.6511122124313
65.21469379467555,-768.4922467297863
65.64727454527637,-771.3338674417055
65.96430126288871,-774.1817813632613
66.16569024982131,-777.0411202697951
66.25130222121535,-779.9163500706015
66.22103384467651,-782.8112701023498
66.07490426288197,-785.7290064424287
65.81313553415798,-788.6720033039502
65.43622534782875,-791.6420165160149
64.9450099699041,-794.6401129315162
64.34071519749189,-797.6666792666392
63.62499318691223,-800.7214433081516
62.79994339098113,-803.8035096053547
61.86811648478153,-806.9114107131861
60.83250102840411,-810.043173836639
59.696493624220075,-813.1964014503171
58.463854361201,-816.368363263458
