theta_1,theta_2,energy
90.0,90.01,0.0017121679875141038
89.97189642276041,90.0099999953403,0.0017121678910405076
89.88758580013692,90.0099997902163,0.0017121676016480236
89.74706902735483,90.00999783758137,0.001712167119585703
89.55034948935013,90.00998831404554,0.0017121664458806807
89.29743589859595,90.00995625491684,0.0017121655832698368
88.98834626258675,90.00987075233142,0.001712164537462868
88.62311296982224,90.00967623497417,0.0017121633187078822
88.20178897189352,90.00928186654,0.0017121619434959934
87.72445502218451,90.00854912846849,0.0017121604362301257
87.19122790779643,90.00727769225298,0.0017121588304709334
86.60226957998151,90.0051897388702,0.0017121571693319293
85.95779704960337,90.00191294781901,0.0017121555044059544
85.25809286869051,89.9969624548925,0.0017121538925863877
84.50351596882676,89.9897221635178,0.001712152390149324
83.69451257498534,89.97942588473973,0.0017121510437205778
82.83162686386385,89.96513886903904,0.00171214987811652
81.91551099448998,89.94574037049411,0.0017121488818254704
80.94693411243645,89.91990794010343,0.0017121479916299975
79.92678992428867,89.886104169575,0.0017121470788472593
78.85610246224347,89.84256658954973,0.0017121459403304229
77.73602971422771,89.78730135961165,0.0017121442976071322
76.56786488398312,89.71808126848583,0.0017121418070917827
75.35303516538843,89.63244839439274,0.0017121380829037136
74.09309805857896,89.52772156717556,0.0017121327319040702
72.78973541066053,89.40100854148223,0.001712125398066533
71.4447455164356,89.24922255467561,0.0017121158112498591
70.06003374888711,89.06910272700831,0.0017121038340297545
68.6376022907566,88.85723758629692,0.0017120895002040726
67.17953959648844,88.61009088147648,0.0017120730397692796
65.6880102224013,88.32402879827265,0.001712054887553549
64.16524562248897,87.99534770646629,0.0017120356753093091
62.613536423671825,87.62030164427526,0.0017120162097281622
61.03522657787215,87.1951288671988,0.0017119974404113947
59.43270965163323,86.71607693844207,0.0017119804226215507
57.80842737016296,86.17942599714124,0.0017119662791387213
56.164870393247874,85.58150999225991,0.0017119561644882708
54.50458117440353,84.91873580115939,0.0017119512331085218
52.830158647652055,84.18760025407173,0.001711952611675116
51.144264401047266,83.38470515540604,0.0017119613743759032
49.449629932427676,82.50677043059365,0.001711978519228552
47.74906453882438,81.55064553694058,0.0017120049432168827
46.045463363204234,80.51331926491721,0.001712041414020149
44.34181510689649,79.39192803009465,0.0017120885365997651
42.6412089090616,78.1837627238644,0.0017121467133698332
40.946839891868166,76.88627416178178,0.001712216097399022
39.26201286762346,75.49707715060731,0.0017122965384857025
37.59014369775713,74.01395319783376,0.0017123875224420715
35.934757778573996,72.43485192005407,0.0017124881040047057
34.29948509940096,70.75789127914781,0.0017125968338831399
32.688051268020956,68.98135689945403,0.001712711679957124
31.104263817020854,67.10370090824323,0.00171282994299915
29.5519929814415,65.12354101168334,0.0017129481675794977
28.035145959026295,63.03966088759787,0.001713062051166503
26.557633413640673,60.851013465518825,0.0017131663601688274
25.12332664416722,58.55672929544828,0.0017132548732519126
23.736003403373008,56.15613299732707,0.001713320393193385
22.399279813826624,53.6487717384093,0.0017133549032983808
21.11652521734575,51.03446077949692,0.0017133499943113861
19.89075618826292,48.31335227458919,0.0017132977468250488
18.72450550618179,45.48603449951491,0.0017131922971564961
17.619661931268002,42.55366913363146,0.0017130322745906312
16.5772776696674,39.51817345845216,0.001712824052109596
15.59734321916728,36.38245135707027,0.001712585133464728
14.678534803328072,33.15067048452236,0.0017123459217884829
13.817948727731906,29.828571634498804,0.0017121469024168334
13.010849917717358,26.423779687325332,0.0017120281186180364
12.250477055939749,22.946065368519577,0.0017120107630752557
11.52795964292937,19.407489004417897,0.0017120778790662428
10.832405328145475,15.822351429207606,0.0017121689958088382
10.151200531320432,12.206894462490164,0.0017122022363800227
9.47052986609808,8.578739422453605,0.0017121195742326734
8.776067204138156,4.956118352989279,0.0017119268795546816
8.053742252235184,1.3570147443734182,0.0017116967358106194
7.290463458720575,-2.2016403335125747,0.0017115297686913777
6.474692389083615,-5.704589492794407,0.0017115033941976776
5.596809035454018,-9.138617333612878,0.0017116418648406295
4.649260960238222,-12.492663110592558,0.0017119186225684757
3.6265310856587734,-15.757726921990084,0.001712278635245923
2.5249794079636194,-18.926642253342553,0.001712662574529844
1.3426146990390897,-21.993786126776268,0.0017130222838765974
0.07884124186741359,-24.954781950205206,0.0017133262240243141
-1.2657891283460578,-27.806229980228064,0.0017135582941634198
-2.6898027464202086,-30.545482707328084,0.0017137138985141576
-4.191000451588825,-33.170469958499616,0.0017137957848305518
-5.766623489120737,-35.67957100698599,0.0017138107580514372
-7.4134911522408125,-38.071527302448416,0.0017137674759695187
-9.128113626048073,-40.34538825597816,0.0017136751396016336
-10.90678365737598,-42.500482757309875,0.0017135427979404483
-12.745650272945397,-44.536410033272986,0.0017133790254995063
-14.64077715190977,-46.45304463310594,0.0017131918053685524
-16.588187623060232,-48.250551505290595,0.0017129885168571946
-18.583897698458276,-49.92940819295843,0.00171277597513253
-20.623938114822757,-51.49043206890732,0.0017125604977685782
-22.704366044228042,-52.93481123647969,0.0017123479872971359
-24.821266958505845,-54.264138228918775,0.0017121440209351135
-26.970747088556962,-55.48044593628198,0.0017119539332028921
-29.14891701642329,-56.5862452588136,0.0017117828671047164
-31.351867185810836,-57.58456380685336,0.001711635756358021
-33.575636529717094,-58.4789845181216,0.0017115171906567639
-35.81617600077446,-59.273682333667,0.0017114311143622274
-38.06930954164801,-59.97345608459092,0.0017113803270021322
-40.33069590369451,-60.58375156968348,0.0017113658028264922
-42.595795609275534,-61.11067061038545,0.0017113859317454683
-44.859848080468446,-61.560959919693886,0.001711435893437141
-47.11786427598959,-61.941973280777326,0.0017115074687588105
-49.36463980201938,-62.26160121078981,0.001711589597814367
-51.594792143628645,-62.52816432894208,0.0017116698405743591
-53.802823308516636,-62.75027016370091,0.0017117365735934698
-55.98320596238095,-62.93663783036543,0.0017117813683533711
-58.13048757158033,-63.09590012289281,0.0017118007565741777
-60.23940391810624,-63.23639696611601,0.0017117966954369734
-62.304991424747065,-63.365976692282544,0.0017117755222919584
-64.32268759203737,-63.4918214390697,0.0017117458077215986
-66.28841059303522,-63.620310023960265,0.0017117159328510212
-68.19861225705874,-63.75692661726788,0.0017116922143252111
-70.05030249324061,-63.906217626094644,0.0017116780350008298
-71.84104678396035,-64.071793716302,0.0017116739649978285
-73.56894105440811,-64.25636981786548,0.0017116785273607604
-75.23256969750909,-64.46183371891144,0.0017116891749822116
-76.83095285404663,-64.68933337201264,0.0017117031459594756
-78.36348849769888,-64.93937388700108,0.001711718036132126
-79.82989381756394,-65.21191681924094,0.0017117320741446562
-81.23014915657073,-65.50647628190957,0.0017117441674017186
-82.56444658964976,-65.82220825456068,0.0017117538105555496
-83.83314424371696,-66.15799102186311,0.0017117609359296182
-85.03672672065896,-66.51249587711831,0.0017117657591452229
-86.17577147696002,-66.88424807113178,0.001711768648308798
-87.25092070257787,-67.27167852974058,0.0017117700268114433
-88.26285808061888,-67.67316717049151,0.0017117703089706282
-89.212289753616,-68.08707878687501,0.0017117698627058253
-90.09992883449513,-68.51179249332861,0.0017117689921160029
-90.92648285227219,-68.94572567935153,0.0017117679333478186
-91.6926435941292,-69.38735333779118,0.001711766858493835
-92.39907888357084,-69.83522353182113,0.0017117658837135785
-93.04642591080047,-70.28796966074705,0.0017117650789919558
-93.63528580184415,-70.74432008441704,0.00171176447799537
-94.16621917527915,-71.20310557375835,0.0017117640870798478
-94.63974248920839,-71.66326497244947,0.0017117638930410628
-95.05632502677827,-72.12384938209372,0.001711763869481464
-95.41638640696897,-72.58402511975298,0.0017117639817920693
-95.72029453971025,-73.0430756411454,0.0017117641908901415
-95.96836397177607,-73.50040257383202,0.0017117644558586331
-96.16085459353906,-73.95552596089657,0.0017117647356195143
-96.29797069760211,-74.40808377558542,0.0017117649898274467
-96.37986039955796,-74.85783072982468,0.0017117651790967692
-96.40661544955047,-75.30463636328447,0.0017117652646728154
-96.37827148171236,-75.74848236365003,0.0017117652077005552
-96.29480876761298,-76.18945903206581,0.0017117649681515634
-96.15615356011524,-76.62776076960856,0.0017117645036056894
-95.96218013589028,-77.06368042063505,0.001711763768046104
-95.7127136684117,-77.49760226681803,0.00171176271093465
-95.40753408835265,-77.9299934220206,0.0017117612769424473
-95.04638111425517,-78.36139333399734,0.00171175940685786
-94.6289606617774,-78.7924010564096,0.0017117570403317184
-94.15495286246824,-79.22365991736133,0.0017117541212838816
-93.6240219393869,-79.65583918398686,0.0017117506069677102
-93.03582819198445,-80.08961231419397,0.0017117464815039618
-92.39004232976659,-80.52563140674822,0.0017117417744856311
-91.6863623548158,-80.96449752245415,0.0017117365843143384
-90.92453311717745,-81.40672666753906,0.001711731104447889
-90.10436854363391,-81.85271142181885,0.001711725648379181
-89.22577635974555,-82.30267847369103,0.0017117206660359763
-88.28878488131328,-82.75664270069676,0.0017117167411246914
-87.2935711464998,-83.21435890608161,0.0017117145566523106
-86.24048930822879,-83.67527286765059,0.0017117148167007379
-85.13009783985233,-84.13847392903143,0.0017117181185213326
-83.96318377695391,-84.60265188959053,0.0017117247819014025
-82.74078199400974,-85.0660613251038,0.001711734661409281
-81.46418747513867,-85.52649657986238,0.0017117469871519297
-80.13495875446708,-85.98128040492824,0.0017117602917933183
-78.7549112145396,-86.42726851238763,0.001711772476134854
-77.32609972837409,-86.86087118383193,0.0017117810364171149
-75.85079113287799,-87.27809162245786,0.0017117834288793432
-74.33142808645525,-87.67457917398626,0.0017117774970518695
-72.77058681346105,-88.0456941193317,0.001711761857332128
-71.17093190136767,-88.38657971248412,0.0017117361445055934
-69.53517157494058,-88.69223667784998,0.0017117010605085525
-67.86601669250956,-88.95759554892557,0.0017116582299401273
-66.16614615062463,-89.17758295023795,0.001711609918755741
-64.4381805722467,-89.34717902104212,0.0017115586998492915
-62.6846652473135,-89.46146442983749,0.0017115071456679232
-60.90806243908296,-89.51565662304088,0.0017114576018819605
-59.110752470412294,-89.50513593397999,0.0017114120631571694
-57.29504251378757,-89.42546286806068,0.0017113721432977513
-55.46318173179905,-89.27238826358402,0.0017113391154026658
-53.61738132087952,-89.04185814208124,0.0017113139923328191
-51.75983805303769,-88.7300149704866,0.0017112976204671781
-49.89276003748134,-88.33319682952005,0.0017112907671226196
-48.01839359231512,-87.84793568055873,0.0017112941889543265
-46.13905029275743,-87.27095559537045,0.0017113086755120577
-44.257133425118084,-86.59917149249769,0.0017113350661670523
-42.375163213898205,-85.82968863067309,0.0017113742415588717
-40.49580029934594,-84.95980285333552,0.0017114270922036212
-38.621867026332204,-83.98700136253903,0.001711494467702579
-36.75636616715754,-82.90896362522136,0.0017115771104627697
-34.90249674674025,-81.72356187851055,0.0017116755783312954
-33.063666674383526,-80.42886060222068,0.0017117901606553687
-31.243501916789384,-79.02311426566659,0.001711920792537569
-29.445851975258265,-77.50476263368337,0.001712066971574444
-27.67479145676299,-75.87242293638722,0.0017122276805139336
-25.93461755139469,-74.12487827406443,0.001712401317011114
-24.229843241190203,-72.26106175068867,0.0017125856283861651
-22.565186056181243,-70.28003601878521,0.0017127776441903109
-20.945552144778805,-68.18096819206423,0.0017129735924719114
-19.376015310942474,-65.96310046615594,0.0017131687772327098
-17.861790452373757,-63.625717320200025,0.0017133573852774475
-16.408200459746087,-61.16811090988464,0.0017135321835048956
-15.020635034916726,-58.58954728931509,0.0017136840678411147
-13.704498960148491,-55.88923753438431,0.0017138014466588913
-12.465145977250721,-53.06631984831152,0.001713869509543997
-11.307792468191924,-50.119861520776034,0.001713869596823514
-10.237402418771103,-47.04889341997837,0.0017137792262360563
-9.258531610349173,-43.852494703416006,0.0017135739531290994
-8.375114757252378,-40.52995157002174,0.0017132331853417782
-7.590175066014157,-37.08102040336871,0.0017127530555143267
-6.905433234971924,-33.5063303740359,0.0017121692042287862
-6.320796023732958,-29.807958609078533,0.00171158762884005
-5.833719819807501,-25.990193588467683,0.001711207591295505
-5.438481199566376,-22.060456985953444,0.001711296172661747
-5.1254516236286705,-18.030269915378106,0.00171206059369311
-4.880561253799469,-13.916032463639825,0.0017134197720451994
-4.685211678163429,-9.739281185774232,0.001714838380028283
-4.516888641452462,-5.526091145644595,0.0017155059389750704
-4.350566708293839,-1.3054883273274154,0.001714899206259446
-4.160707614774505,2.8928872043739973,0.001713241630447726
-3.9233843821150693,7.041275504535538,0.0017113381333260236
-3.618002018553862,11.115776768166109,0.0017099626215291153
-3.2282794098590064,15.097399524801958,0.0017094280520097982
-2.742462426529105,18.972156351676638,0.0017096087703549756
-2.152966775788391,22.730477870536166,0.0017101944325546015
-1.4557204698657469,26.36629898739757,0.0017109000383754847
-0.6494288622455222,29.876101441375834,0.001711546258412966
0.26510310722982183,33.25807679681177,0.0017120525297507072
1.2855340070575636,36.51147250841503,0.001712401627983695
2.408425660679035,39.63612164151267,0.0017126074826698812
3.6295744362330704,42.632128438254746,0.001712694810990456
4.944256505410567,45.49967429958201,0.0017126888925353967
6.347408887318681,48.23891122283967,0.0017126116121772839
7.833764308619178,50.84991579301751,0.0017124806658692648
9.397953518094262,53.33268325211356,0.0017123100566429628
11.034584782323417,55.68714669911407,0.0017121109301037052
12.738307186673115,57.91321080574042,0.0017118923427155153
14.50386206180648,60.010792675280115,0.0017116618337915668
16.326125219888873,61.979864848282006,0.0017114257972750124
18.200141564298132,63.82049719403777,0.0017111896961736761
20.12115289553756,65.53289570377265,0.0017109581729215506
22.084619263886008,67.11743715622617,0.0017107351040337448
24.086233931239814,68.57469935404042,0.0017105236369410193
26.12193183726903,69.90548719414039,0.0017103262361821692
28.187891372540165,71.11085527846778,0.001710144755787013
30.280529212074136,72.19212811796808,0.0017099805472113871
32.39648793769719,73.15091924495998,0.001709834604824323
34.53261616886337,73.98915072816249,0.0017097077459240495
36.6859409335683,74.70907467042018,0.001709600815740231
38.85363206064736,75.31329823776609,0.0017095148998649279
41.03295849371809,75.80481357989356,0.0017094515140989586
43.2212366623853,76.18703359802697,0.0017094127233470147
45.41577145970311,76.46383382085664,0.001709401118159093
47.61379103646401,76.63959957768922,0.0017094195542863844
49.812377596346934,76.719276137273,0.0017094705538838184
52.00839768962745,76.70841749052003,0.0017095553021047039
54.19843710453384,76.6132270914781,0.0017096722855569624
56.37874715338633,76.44058142547365,0.0017098158300470345
58.54521056478854,76.1980253031762,0.0017099750710709571
60.6933357480416,75.89372710749525,0.0017101340976015678
62.818287215909095,75.53638379532089,0.001710273919194094
64.91495689309671,75.1350700170715,0.001710376322021645
66.97807582920234,74.69903330940286,0.0017104286806439717
69.00235918350137,74.23744686787278,0.001710427895719846
70.98267077956878,73.75914068898152,0.0017103815669656797
72.91418898116883,73.27233809494868,0.0017103056207243839
74.79255470328212,72.78442557930732,0.001710219343644681
76.61398551457832,72.30177892764763,0.0017101399936318984
78.37534608654832,71.82965907772238,0.0017100790839190694
80.0741727874709,71.37217999585029,0.0017100412801074327
81.70865695140253,70.93234094960206,0.0017100255207900261
83.27759585987923,70.51210898740692,0.0017100272433250296
84.78032232374711,70.11253480031016,0.0017100406226449039
86.21662334407327,69.73388583641884,0.001710060186582929
87.58665648890903,69.37578334697344,0.0017100816577642064
88.89087019686036,69.03733371287632,0.0017101021732739419
90.12993184556514,68.71724799357985,0.001710120130338666
91.30466546061167,68.41394662725563,0.0017101348757058155
92.41599951115981,68.12564840681803,0.0017101463800912597
93.46492431597947,67.85044429593725,0.0017101549673403937
94.45245807008641,67.58635747401055,0.0017101611190093458
95.37962028268305,67.33139137747894,0.001710165348976389
96.24741138860641,67.08356758909486,0.0017101681324795948
97.05679737785614,66.84095533600721,0.0017101698728023695
97.80869842476542,66.60169417645395,0.001710170891572993
98.50398065372393,66.36401123872594,0.0017101714323606299
99.14345033069905,66.12623415813778,0.0017101716707355052
99.7278499079593,65.88680065601203,0.0017101717265736172
100.25785546870026,65.64426552732948,0.001710171676240324
100.73407521786733,65.39730565297184,0.0017101715635255976
101.15704874657806,65.14472352735855,0.0017101714088778586
101.52724686234578,64.88544969012608,0.0017101712168866856
101.8450718282591,64.6185443680878,0.0017101709822246736
102.11085789377809,64.3431985677898,0.00171017069424792
102.32487203002653,64.05873480654063,0.0017101703405542762
102.48731480524232,63.76460762821871,0.0017101699097183953
102.59832135293435,63.460404017231895,0.0017101693934199191
102.65796239753658,63.14584379788443,0.0017101687881500571
102.66624531095532,62.820780085598294,0.001710168096599629
