theta_1,theta_2,energy
85.0,85.0,-2.5649935090635787
84.97200376309853,84.99999959882079,-2.56499350916053
84.88801993320097,84.9999934477013,-2.5649935094470657
84.74806371244311,84.99996574387532,-2.564993509921533
84.55216230179965,84.99988695224489,-2.564993510580496
84.30035768963383,84.99970902253125,-2.5649935114178763
83.99271053816615,84.99935872295855,-2.564993512423829
83.6293051449198,84.99872912917915,-2.5649935135834427
83.21025544202918,84.9976693308719,-2.5649935148754097
82.73571197675398,84.99597245114197,-2.564993516270947
82.20586979091301,84.99336211676805,-2.5649935177333063
81.62097708496952,84.98947757105175,-2.564993519218345
80.98134451450483,84.98385768514513,-2.564993520676627
80.28735492397593,84.97592419661827,-2.5649935220576183
79.53947327712774,84.96496458247788,-2.5649935233163506
78.73825649851555,84.95011505289631,-2.5649935244226407
77.88436290070354,84.93034422481135,-2.5649935253725125
76.97856084220156,84.90443809302748,-2.56499352620082
76.02173624796184,84.87098695128218,-2.5649935269933444
75.01489863298855,84.82837491780467,-2.5649935278959823
73.95918530495062,84.77477268148219,-2.5649935291183117
72.85586348616376,84.70813400111642,-2.5649935309288505
71.70633018839676,84.62619636107614,-2.564993533640216
70.51210979143256,84.52648601707146,-2.5649935375837156
69.27484941012257,84.40632746665406,-2.5649935430747606
67.99631227351624,84.26285716624217,-2.56499355037246
66.67836947026483,84.09304110903959,-2.564993559638266
65.32299052347008,83.89369569582554,-2.564993570899116
63.932233333925396,83.66151119056565,-2.56499358402019
62.50823406538039,83.39307696744903,-2.564993598690833
61.053197535987124,83.08490773078037,-2.564993614425127
59.56938862854056,82.7334699222165,-2.564993630576316
58.0591251451372,82.33520761252004,-2.5649936463623
56.52477241931281,81.88656729380791,-2.5649936608983595
54.96873987197992,81.38402112724528,-2.5649936732331042
53.393479567781846,80.82408834435175,-2.5649936823840225
51.80148670544144,80.2033546337524,-2.5649936873703183
50.19530186645932,79.5184894590507,-2.5649936872419623
48.57751475543834,78.76626134140662,-2.564993681105051
46.95076909402347,77.94355120031884,-2.5649936681445986
45.317768278366074,77.04736387950616,-2.5649936476463395
43.68128137494814,76.07483799582073,-2.56499361901934
42.04414900831998,75.02325424381357,-2.564993581820982
40.40928868308672,73.89004227400605,-2.564993535785675
38.779699077412864,72.6727862467337,-2.5649934808579946
37.15846284245208,71.36922915345797,-2.5649934172305713
35.548747437449364,69.97727600160552,-2.564993345386803
33.95380351958616,68.49499598534538,-2.564993266147809
32.37696038626629,66.92062382162365,-2.564993180723288
30.821617930035078,65.25256052719739,-2.564993090765391
29.29123450622659,63.48937405816256,-2.564992998424774
27.789310023113266,61.629800439438824,-2.5649929064068075
26.31936343510087,59.672746289756596,-2.5649928180242263
24.88490364226177,57.61729401022143,-2.564992737238388
23.489392566246362,55.46271136262797,-2.564992668673831
22.136198879619453,53.20846772371013,-2.564992617578177
20.828540519120775,50.85425995819748,-2.5649925896804255
19.569413738984235,48.400051577978005,-2.564992590874688
18.361506118824998,45.84612957443087,-2.56499262662901
17.207090749434293,43.19318388022615,-2.564992701004279
16.10789898305218,40.44241457587528,-2.5649928151992825
15.064969972789449,37.59567128684607,-2.5649929656721113
14.07847719080024,34.655627114391045,-2.5649931421947088
13.147535753943243,31.62598515149144,-2.5649933267074445
12.270000194923284,28.51170842706702,-2.564993494414466
11.44227041188999,25.3192537216831,-2.5649936187178746
10.65913310873974,22.056776996970186,-2.5649936804873477
9.913674778353721,18.734266067268674,-2.5649936791804215
9.197306107628792,15.363549870114172,-2.564993639425335
8.499931638902636,11.958139819702177,-2.5649936054180174
7.810279224667339,8.532881920231718,-2.5649936210092257
7.116372818751445,5.1034368775209105,-2.5649937045855324
6.406097836939654,1.6856487281664612,-2.5649938353802106
