theta_1,theta_2
90.0,90.0
90.0,90.0
89.98594821007441,90.0
89.95784463022325,90.0
89.915689265095,89.9999999915482
89.85948214427094,89.99999992224342
89.78922336029791,89.99999962981171
89.70491312446727,89.99999874576025
89.60655184033457,89.99999656861812
89.49414019496555,89.99999190678668
89.36767926788183,89.99998289104347
89.22717065766,89.99996675677514
89.07261662611054,89.99993959606037
88.90402025992672,89.99989607978273
88.72138564964746,89.99982915003058
88.52471808571974,89.99972968313647
88.3140242713762,89.99958612382507
88.08931255195922,89.99938409107743
87.85059316022478,89.9991059564821
87.59787847704602,89.99873039603139
87.3311833068086,89.99823191653445
87.0505251666452,89.99758035805804
86.75592458849924,89.99674037407081
86.44740543283368,89.99567089125661
86.12499521261573,89.9943245512745
85.78872542601154,89.99264713707578
85.4386318960185,89.99057698673799
85.07475511505282,89.9880443981364
84.6971405922963,89.98497102814189
84.30583920139695,89.98126929040079
83.90090752591593,89.976841756111
83.48240819972503,89.97158056255003
83.05041023939233,89.9653668344248
82.60498936545238,89.958070123389
82.1462283093523,89.94954787130064
81.6742171028013,89.93964490295929
81.18905334623562,89.92819295415737
80.69084245315216,89.91501024089155
80.17969786716507,89.89990107550216
79.65574124880858,89.88265553532759
79.11910262934526,89.86304918917664
78.56992052914813,89.84084288652588
78.00834203860227,89.81578261384539
77.4345228599174,89.78759942184449
76.84862730875004,89.75600942671745
76.25082827509524,89.72071388766749
75.64130714351296,89.68139936210919
75.0202536733908,89.6377379390129
74.38786584059817,89.58938754987774
73.7443496425415,89.53599235582884
73.08991886926913,89.47718320834866
72.42479484388045,89.41257818020122
71.7492061360508,89.341783162212
71.06338825297468,89.26439252075185
70.3675833124427,89.17998981005927
69.66203970308905,89.08814853293985
68.94701173706808,88.9884329429202
68.2227593005356,88.88039888061269
67.48954750731869,88.7635946368754
66.74764636106025,88.63756183532456
65.99733043092377,88.50183632687323
65.23887854564789,88.35594908921787
64.47257351035907,88.19942712456275
63.698701850095766,88.03179434934289
62.917553583482636,87.85257247026165
62.12942202943236,87.66128184157874
61.334603649160684,87.45744229924796
60.53339792519175,87.24057396818915
59.72610727841871,87.01019803966886
58.913037023682,86.76583751643733
58.09449536374547,86.50701792391321
57.270793420997315,86.23326798630518
56.44224530568696,85.94412026710229
55.6091682190353,85.63911177384372
54.77188258912776,85.31778452748763
53.93071223712063,84.97968609703526
53.08598457095936,84.62437010033064
52.23803080352485,84.25139667214803
51.38718619188552,83.86033290080367
50.53379029413864,83.45075323458938
49.67818724016868,83.02223985932963
48.820726012530535,82.57438304831804
47.96176073357683,82.10678148580149
47.101650954886125,81.61904256505865
46.24076194500949,81.11078266197343
45.37946497153108,80.58162738484098
44.51813757343061,80.0312118009741
43.65716381973738,79.45918064050916
42.79693455047314,78.86518847765255
41.93784759589055,78.24889988946956
41.080307970020996,77.60998959220602
