theta_1,theta_2
90.0,90.0
90.0,90.0
89.77517136119066,90.0
89.32551408357199,90.0
88.65104720692428,89.99996538202946
87.75189186188405,89.99968156234792
86.62842658177408,89.99848469991535
85.28151283307427,89.9948717257538
83.71278457124788,89.98599971775202
81.92498794819338,89.9670972821805
79.9223458979688,89.93082962578585
77.71090868478173,89.86668239394032
75.29883957210943,89.76045127100588
72.69658097801504,89.59393503290815
69.91685773364195,89.34491826200973
66.97450361009975,88.98749021827724
63.88614020423132,88.49268406255885
60.66977960634188,87.82935494992927
57.34444665674765,86.9651715474983
53.92991214518781,85.86759010445239
50.44659731902573,84.50471157795624
46.915665992056425,82.84597225745509
43.35927920024929,80.86266422918955
39.800958733949116,78.5283089595142
36.26599175571494,75.81891232349852
32.781805295498216,72.71311865175048
29.37824127895957,69.19226468935472
26.08766508613366,65.2403220212186
22.94483906192302,60.84371870554268
19.98648072790932,55.991059584453986
17.250392068221394,50.67283760118257
14.773969504008472,44.88137417065707
12.591748697309551,38.61149073144077
10.731362604834183,31.862852117948556
9.206903149855489,24.645535000922834
8.00844152966703,16.990834661980475
7.087417575063288,8.968280059365503
6.342027767929989,0.7042345077963968
5.615606271816361,-7.614135414789993
4.7243126450490545,-15.770289295954324
3.5082291000920613,-23.577310018172092
1.868851894679957,-30.917688255478364
-0.23004114653889443,-37.73766087791397
-2.782351344874225,-44.019294536790476
-5.7589553753231835,-49.75751633953929
-9.119754323267625,-54.94865965091936
-12.82021050514852,-59.58691499198955
-16.814990839854204,-63.664609342703294
-21.060270246624242,-67.17390272201715
-25.515361548862987,-70.10872463430943
-30.143863925546636,-72.46644784189634
-34.91430903488577,-74.24917130264103
-39.80019586605779,-75.46473016450878
-44.77925886504313,-76.1277449786296
-49.83176868154651,-76.26118327266214
-54.937632997219474,-75.8989935322526
-60.07215517407985,-75.09022490094189
-65.20079306401793,-73.90429217074512
-70.27451363352633,-72.43518526895029
-75.22920121243929,-70.79973763466737
-79.99298466793651,-69.12455838858345
-84.50090385456875,-67.52274651258337
-88.7088539835403,-66.07232814502032
-92.59805828690739,-64.80925738982381
-96.16990865523492,-63.73519490635605
-99.43746132973314,-62.830701940346316
-102.41852548404273,-62.06633426564125
-105.13156579602398,-61.409591565532885
-107.59374880420836,-60.82856796367012
-109.82021473568236,-60.293614000682034
-111.82394062973006,-59.777955524263795
-113.61584659466843,-59.257812920829295
-115.20497678830037,-58.71230184481395
-116.59868214035824,-58.12325251113474
-117.80277820637654,-57.475011491786226
-118.8216726025293,-56.75425449280964
-119.65846525410576,-55.94982200343904
-120.3150277779994,-55.052582300220365
-120.79206889894506,-54.055323234409656
-121.08919236918669,-52.952673180806165
-121.2049531010459,-51.74105134284878
-121.13691641563628,-50.41864773841814
-120.88172455116377,-48.98543335456153
-120.43517385758032,-47.44320100428352
-119.79230537641608,-45.79563724688862
