theta_1,theta_2
90.0,90.0
90.0,90.0
88.59482100744167,90.0
85.78446302232497,90.0
81.57357020081196,89.99155428640847
75.99139736443429,89.92275061277184
69.1255273283802,89.63901815875502
61.15344348955808,88.82569745929094
52.342614526907894,87.00408101083379
43.01085794604889,83.60968509463451
33.493727749769114,78.1001196690729
24.16566701448668,70.02179961636665
15.498715984733769,59.03137188721576
8.110559797560182,44.88891179680113
2.758901981743478,27.408978522073312
0.22688083542261037,6.379671864061396
0.8587115995514626,-18.218698336165698
2.7527859935125414,-44.22892628688256
0.729406072154846,-66.07706776180416
-5.810270368432744,-83.81165481990752
-15.524954205597982,-98.32523596800371
-27.251597290659205,-109.41239404959586
-39.91005592219856,-116.6112468508124
-52.65321280669912,-119.70273133550971
-65.02797867512494,-118.86443036186284
-76.97672785280584,-114.51055742960328
-88.70315608978217,-107.04550700827193
-100.44988137931053,-96.82366667933233
-111.97715471811863,-84.70879737619877
-121.8314055931149,-73.0150557314928
-129.08538058012456,-63.00992939562502
-134.24999939357167,-53.7278906581956
-137.65997651280094,-44.330821225629805
-139.3569026128195,-34.28313202237348
-139.19769431705953,-23.195886949716154
-136.9126462754615,-10.764704668635938
-132.15648569970426,3.221371188301847
-124.58965031991073,18.809030627714723
-114.00532368617294,35.76348820687023
-100.46613783860924,53.47125824103646
-84.35700837686161,70.96737354777488
-66.31244471201643,87.08305674141515
-47.1385104512534,100.52412079286667
-27.829945790156685,109.80869460417433
-9.488090323660764,113.41435238627976
7.178836318492685,110.50397837169926
22.482498406702422,101.4929887106195
37.687407610968265,87.16553058717219
54.654302879605915,67.16416229426272
76.04683571228591,39.06450850720007
100.92202122001595,4.53972561034965
111.31390148512932,-12.804288104479932
117.79096173327456,-28.82158060983392
120.82046843286632,-45.85501409529741
120.29339840692833,-65.09251332512943
116.99377938305288,-86.01848016215101
113.24001864263118,-106.13993801445757
110.75271315098543,-123.79007671057411
109.58995179850142,-139.13511469912262
109.26029049915918,-152.84827938782502
109.32868021182966,-165.49940438667718
109.49899627355126,-177.4953650627751
109.57956772750529,-189.13243388589035
109.44768896035285,-200.64611001514197
109.02677079462212,-212.24422154296494
108.26937511902412,-224.1234522201892
107.13382818262968,-236.46364986172534
105.5365368826591,-249.38339896008804
103.26565526018643,-262.8408127201038
99.89358478040585,-276.52452078754624
94.82304718583391,-289.8925114432505
87.49984278531733,-302.3689353513084
77.54512572259678,-313.38488486662874
64.72169471849789,-322.238670169276
48.8632444324642,-328.03508429835205
29.841194572995427,-329.882201176355
7.8882314629131205,-327.83317026539294
-14.71710243526258,-325.8774728858357
-34.18619148196819,-331.19585614471606
-50.53904116633238,-344.33418867430896
-63.291010063756474,-363.94309053665955
-70.8660754233423,-388.61701002369455
-71.52107704394176,-417.5838810948527
-63.90708884633658,-452.00371958238554
-49.931174069361525,-491.6556758681939
