theta_1,theta_2
90.0,90.0
89.98419173658442,89.99999999959887
89.93676696318518,89.99999996951409
89.85772583142858,89.99999964981475
89.74706893095869,89.99999802968145
89.60479779475457,89.99999248114196
89.43091560627057,89.9999775468052
89.22542810777438,89.99994338262981
88.98834470862091,89.99987385781982
88.71967979122428,89.99974431555911
88.41945421110282,89.99951900059683
88.0876969855153,89.99914816278269
87.72444716282256,89.99856484961312
87.32975586176704,89.99768140575162
86.90368846634554,89.99638570336018
86.44632695787719,89.99453713390746
85.95777236129044,89.99196239983128
85.43814727767146,89.98845115288283
84.88759846988224,89.98375153494622
84.30629946278015,89.9775656862914
83.69445311451925,89.9695452951796
83.0522941109107,89.95928727100116
82.38009133123127,89.94632963012332
81.67815003159087,89.930147688745
80.9468137913948,89.91015065967488
80.18646616992716,89.88567874948646
79.39753202393089,89.85600084847066
78.58047844344345,89.82031289787702
77.73581527209858,89.7777370069938
76.86409518947066,89.72732137681905
75.96591334647246,89.66804106785723
75.04190655977746,89.59879962767702
74.09275208700937,89.51843157027842
73.11916602018412,89.42570567523957
72.12190134969754,89.31932905135075
71.10174576413411,89.19795188830068
70.05951926152878,89.06017280214901
68.99607165480852,88.90454466676475
67.91228005756267,88.72958081478656
66.8090464358826,88.53376148825785
65.68729530787958,88.31554042081659
64.54797166498088,88.0733514397314
63.392039178766154,87.80561498643317
62.22047874461746,87.51074446754464
61.034287399571916,87.18715236369506
59.83447763723619,86.83325603954917
58.622077128144156,86.44748321446694
57.39812884010765,86.02827706818199
56.16369154039082,85.57410096915689
54.919840650253796,85.08344282437002
53.667669412748126,84.55481905794713
52.408290326662915,83.98677823219725
51.14283679317485,83.37790432834569
49.872464916923384,82.72681970580504
48.598355399736455,82.03218775852277
47.32171546286105,81.29271528519432
46.04378073207817,80.50715458738244
44.76581701927258,79.67430530631052
43.489121933654104,78.7930160057864
42.2150262556638,77.86218550585279
40.94489500642051,76.88076396984565
39.68012814513654,75.8477537470748
38.42216082600575,74.76220997483641
37.172463144358154,73.62324094747024
35.93253929905113,72.43000826726853
34.70392609373185,71.18172680287185
33.48819069328183,69.87766449606698
32.28692754286985,68.5171420784475
31.1017543449154,67.09953278612987
29.934306973116403,65.62426219468004
28.786233181641276,64.09080833875471
27.65918494069131,62.49870233293587
26.554809195988977,60.84752977308611
25.47473680858865,59.13693327237415
24.42056938238344,57.36661657359926
23.39386363021402,55.53635077938866
22.396112867344666,53.6459833524699
21.428725157231863,51.69545065505438
20.492997576347275,49.68479491066346
19.590086024704142,47.61418656830066
18.720970006016376,45.483953103365536
17.88641186453355,43.29461526549954
17.086910133822144,41.04693162902573
16.32264697644446,38.74195194921143
15.59343023079462,36.38107919710875
14.898631388760753,33.966139156152536
14.237121940997888,31.499455057556197
13.607211928906565,28.983922916031943
13.006596123535997,26.4230811304536
12.432314765118802,23.821165842989267
11.880736840393425,21.1831420222306
11.347573926568753,18.514699935443726
10.8279311751502,15.822208292992432
10.316398752304298,13.112619297272717
9.807182168408414,10.39332691710857
9.294264202934954,7.671986940487701
8.771585860233607,4.9563140552045
8.23323040019855,2.253875515722691
7.673593976328568,-0.4280984299257853
7.087528931837143,-3.0828704468324273
6.470450584915571,-5.704307586662472
5.818404030480609,-8.286944810655857
5.128092713775958,-10.826003608547294
4.396874327357599,-13.317373407528141
3.62273159200515,-15.757565772866847
2.804225874109432,-18.143651629732638
1.94044083409442,-20.473190521223795
1.0309219235974438,-22.74415896573707
