theta_1,theta_2
90.0,90.0
90.0,90.0
84.37928402976662,90.0
73.13785208929987,90.0
56.56881564677073,89.46525424688765
36.26641365217924,85.49277190410152
15.01268392761354,72.79136662075274
-4.308345215033108,47.253901780584506
-16.332552211914187,6.944784530230314
-11.71497650502942,-49.81416630056727
15.512256213605678,-128.169089785833
-10.490729444302689,-152.35746549155962
-36.391762398391705,-165.0552174266997
-56.4668512764745,-163.33258158927276
-69.72949520051694,-150.41216663210258
-78.86738484383964,-131.74498152209205
-86.04890463903527,-109.1811275558383
-92.63097326940951,-82.0676249472314
-98.3301942853983,-50.16025683578552
-95.20924921108352,-21.460568930948444
-79.845110155085,3.2629800317568205
-53.04904348687188,22.88834297814385
-16.547955243242175,28.58778927655771
27.962364344659996,7.598388989171348
91.00188970181345,-53.659735672756746
109.44874603637503,-49.71965633092331
124.22335543481086,-40.81244795446243
133.83275301186708,-31.089938057036928
138.03288715492712,-22.50348145602989
137.0216142284239,-15.966500626363823
130.8513686985546,-12.13645570089651
119.5964703511133,-10.988479978024074
103.56272558399361,-11.14384470704957
83.17753288933142,-9.651229411967561
58.5435870939055,-2.259238725522117
28.129708558871332,16.368118615761887
-14.689608431783693,55.36179025924033
-72.43357151869819,113.90576977479115
-88.06544781180273,98.75372771557667
-98.12951388489718,84.46782478351119
-102.76555073763691,70.22620630857521
-102.01640520450974,55.7867011845265
-95.20095749404231,42.07768554381906
-81.69349406529876,29.61041687912994
-62.24108292831145,15.583630200086711
-36.85809256380918,-5.218653091325042
-1.264405145521908,-40.67653384424189
56.04691066690144,-105.712035920985
58.07268930009548,-87.97398078651581
54.739949258318866,-69.89205130788461
45.32557981892094,-51.12931501696234
29.643119214282347,-29.37783032967639
6.298366980636171,0.15358480364447427
-31.00939390526952,47.78430682131525
-76.26811361939406,105.90555915329668
-85.21601582191944,117.73841383876506
-88.69302899222356,129.68569705002656
-87.20033334616076,141.31666226742348
-81.08773382730377,152.26795279065354
-70.07099882567704,163.44323568782448
-53.69454995723944,176.9015261731094
-31.66222722111914,195.88457824210232
-4.519173021212699,224.35443709600176
24.50513723628501,265.1199845729782
46.45190687948334,316.2349580705676
46.76743201001936,369.66128207988174
18.107322054799052,426.86749279029334
-46.32637369921055,520.3094555643572
-14.669275116666867,490.7509421110459
22.49237197434209,472.06058044969154
53.25399514339662,430.1632312466155
97.26580379523277,366.4416309140762
165.3154863408586,264.60100159260696
137.85721584825336,241.56962408514576
112.9797840722416,211.5638597276316
91.3987179790132,176.78859132013088
74.7527571395536,137.6544153533365
66.04123786100426,92.74718176249387
70.02126882514766,37.09344538812758
89.9319162820757,-38.53001114145622
59.56518949608421,-71.58171388139074
19.18409075544221,-94.7587978298854
-20.649509782242145,-90.81180725303528
-55.795989362877414,-54.050914291752264
-105.27330167780731,13.473616945279897
-146.28551010436996,75.78604939426214
-154.92811837742755,126.61840344259589
-182.4632515709904,158.85156740866128
-217.49613132001647,201.03917512893173
-266.1459896016615,260.9606155919871
-277.7788735602996,268.34339558344584
-295.228646743536,275.0798402438953
-317.69395042705673,283.0145140087166
-341.79520381440966,299.58073575272607
-368.58794874531355,329.1483319095344
-406.5262621331725,378.08518612605735
-466.87969885246565,460.16603394595586
-450.27879653667515,450.07318124839816
-427.9027632507882,441.7785331694655
-399.8599454289358,433.5835339026788
-371.6383894511957,413.05123433207007
-339.75913921466486,375.82923699300227
-289.7735558627887,310.3396311905507
-251.1835011193961,258.0330112015792
-234.6384705380779,221.56060506369812
-215.03076289079274,190.77276119768652
-191.92173067336515,157.42095666486625
-161.2882063254522,113.19187212271446
-139.83287098523815,78.85347362658736
-126.96999723159705,48.02949122333146
-118.42862617420671,10.122527516339948
-103.04546153826912,-25.258611510040463
-72.55696142314149,-55.4437837906749
-27.062215936572933,-102.26162789218755
43.94074083415801,-179.45921473695194
53.653060001519115,-150.4373079895519
64.39556161596025,-121.74503441214263
73.93078335009841,-92.20388886380397
79.585792148643,-61.910592783810316
76.67503466046391,-34.18315931249761
62.624472695790416,-10.122655676952782
38.90627263716639,16.873359582229625
2.006356199563676,58.14343136861663
-56.77731451634527,126.98258350909444
-57.05312086652533,108.36664914361576
-52.82113353006164,89.75896160136266
-43.21374812096878,70.94048058184296
-28.150034727497154,49.855858909362745
-7.0159001866925825,22.328954827561077
24.70544193901562,-19.32006084647327
77.04795197006682,-89.68635122594654
68.70962682324486,-81.3295812430757
55.15265276088123,-72.1531210264333
37.588701979795374,-59.28971064110268
16.543056014663016,-38.90353950078753
-10.828234436083848,-6.767715862850888
-53.78397876244935,48.506271806837056
-89.275438640228,94.71666040876597
-104.29488654608686,119.59365540813307
-114.16537993845584,144.27953249384436
-123.46370826821115,165.66909791479046
-131.7049021342593,185.46727742752722
-138.35899872037453,204.47392437644163
-142.73664622712255,222.8718837628727
-143.9806320118353,240.7030591928613
-141.71255253047696,258.8604601812418
-135.53286282067677,278.3279726010914
-124.1475514437082,298.92271676279347
-105.71065344711742,319.09316928991234
-78.47005292066444,334.9067257491728
