theta_1,theta_2
90.0,90.0
90.0,90.0
67.5171361190665,90.0
22.5514083571995,90.0
-29.659702688946766,60.71702281253487
-69.97031236722711,-39.55249440359454
-11.575302899807255,-187.1429315593917
244.51504220529523,-521.0331581498896
444.9963941223092,-824.7022893265207
-324.4051200532977,58.909617589492996
-552.5459922888178,-242.80158559702554
41.07862193807423,-1677.96343322435
-18634.494808465315,13915.953079094024
2562872.572622171,-6390814.611875333
243888422716.17212,154776336230.20035
1.0199735475528647e+20,8.887147686067684e+20
5.0053564727595076e+39,4.420348801026991e+39
1.6622837230495692e+77,-2.615733945087041e+77
5.81043167912407e+152,-4.425532414860942e+152
3.058187346142298e+303,-5.176948724347601e+303
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
