theta_1,theta_2
90.0,90.0
89.99887585680604,89.99999999999986
89.99550342723022,89.99999999998904
89.98988271132708,89.99999999987409
89.98201370930865,89.99999999929149
89.97189642172623,89.99999999729616
89.95953084972483,89.99999999192524
89.9449169953703,89.99999997963722
89.92805486204921,89.99999995462663
89.9089444549413,89.99999990801383
89.8875857815648,89.99999982691048
89.86397885239423,89.99999969336025
89.83812368155097,89.99999948315502
89.81002028756646,89.99999916452657
89.77966869421799,89.99999869671373
89.74706893143708,89.99999802840519
89.71222103629042,89.9999970960579
89.67512505403313,89.99999582209124
89.63578103923469,89.99999411295704
89.59418905697693,89.99999185708567
89.55034918412434,89.99998892270818
89.50426151066654,89.99998515555504
89.45592614113251,89.99998037643128
89.4053431960767,89.99997437866874
89.35251281363674,89.99996692545551
89.29743515116233,89.99995774704297
89.24011038691542,89.99994653783095
89.18053872184088,89.99993295333147
89.11872038140788,89.99991660701158
89.05465561752115,89.99989706701602
88.9883447105018,89.99987385277032
88.91978797113757,89.9998464314652
88.84898574280123,89.99981421442322
88.77593840363747,89.99977655334841
88.70064636881679,89.9997327364602
88.62311009285624,89.99968198451289
88.54333007200592,89.99962344670155
88.4613068467006,89.99955619645633
88.37704100407534,89.99947922712622
88.29053318054417,89.99939144755437
88.20178406444083,89.99929167754637
88.1107943987202,89.99917864323386
88.01756498371935,89.99905097233527
87.92209667997663,89.99890718931616
87.82439041110754,89.99874571045159
87.72444716673562,89.99856483879299
87.62226800547678,89.99836275904256
87.5178540579753,89.998137532338
87.41120652998951,89.99788709095088
87.30232670552513,89.99760923290184
87.19121595001423,89.99730161649656
87.07787571353738,89.99696175478583
86.96230753408683,89.99658700995414
86.84451304086785,89.99617458764065
86.7244939576359,89.99572153119745
86.60225210606664,89.99522471588917
86.47778940915602,89.99468084303949
86.35110789464711,89.99408643412917
86.22220969848088,89.99343782485134
86.09109706826709,89.99273115912938
85.95777236677236,89.99196238310346
85.8222380754214,89.99112723909168
85.68449679780778,89.99022125953222
85.54455126321047,89.98923976091298
85.40240433011195,89.9881778376956
85.25805898971393,89.98703035624078
85.11151836944629,89.98579194874215
84.96278573646485,89.98445700717633
84.81186450113368,89.98301967727659
84.65875822048696,89.98147385253824
84.50347060166597,89.97981316826363
84.34600550532633,89.97803099565522
84.18636694901056,89.97612043596502
84.0245591104808,89.97407431470924
83.86058633100694,89.97188517595652
83.6944531186049,89.96954527669915
83.52616415121958,89.96704658131598
83.35572427984788,89.96438075613618
83.18313853159586,89.96153916411335
83.00841211266524,89.95851285961893
82.83155041126378,89.95529258336457
82.65255900043425,89.95186875746265
82.47144364079678,89.94823148063449
82.28821028319942,89.94437052357551
82.10286507127172,89.94027532448682
81.91541434387628,89.93593498478238
81.72586463745316,89.93133826498111
81.5342226882525,89.92647358079286
81.34049543445042,89.92132899940728
81.1446900181435,89.91589223599435
80.94681378721775,89.91015065042521
80.74687429708713,89.9040912442215
80.54487931229839,89.89770065774148
80.34083680799752,89.89096516761069
80.13475497125465,89.88387068440467
79.92664220224404,89.87640275059098
79.7165071152755,89.86854653873725
79.50435853967515,89.8602868499918
79.29020552051225,89.85160811284288
79.07405731917024,89.842494382162
78.8559234137602,89.83292933853653
78.63581349937455,89.82289628789627
78.41373748818057,89.81237816143806
78.1897055093522,89.80135751585202
77.96372790883999,89.78981653385253
77.73581524897918,89.77773702501639
77.50597830793582,89.76510042693018
77.27422807899207,89.75188780664783
77.0405757696715,89.73807986245976
76.80503280070603,89.72365692597276
76.56761080484645,89.70859896450112
76.32832162551875,89.69288558376695
76.08717731532919,89.67649603090864
75.844190134421,89.65940919779459
75.59937254868676,89.64160362463944
75.35273722783978,89.6230575039191
75.10429704334945,89.60374868458032
