theta_1,theta_2
90.0,90.0
90.0,90.0
89.99999437928403,90.0
89.9999831378521,90.0
89.99996627570418,90.0
89.9999437928403,90.0
89.99991568926046,90.0
89.99988196496463,90.0
89.99984261995284,90.0
89.99979765422508,90.0
89.99974706778134,90.0
89.99969086062164,90.0
89.99962903274597,90.0
89.99956158415434,90.0
89.99948851484672,90.0
89.99940982482313,89.99999999999999
89.9993255140836,89.99999999999997
89.99923558262807,89.99999999999996
89.99914003045659,89.99999999999994
89.99903885756913,89.99999999999993
89.99893206396571,89.99999999999989
89.99881964964634,89.99999999999984
89.998701614611,89.9999999999998
89.99857795885968,89.99999999999973
89.99844868239242,89.99999999999964
89.99831378520919,89.99999999999955
89.99817326731001,89.99999999999942
89.99802712869489,89.99999999999925
89.9978753693638,89.99999999999905
89.99771798931677,89.9999999999988
89.9975549885538,89.99999999999851
89.99738636707488,89.99999999999817
89.99721212488005,89.99999999999775
89.99703226196928,89.99999999999729
89.99684677834259,89.99999999999673
89.99665567399998,89.99999999999608
89.99645894894147,89.99999999999532
89.99625660316705,89.99999999999446
89.99604863667673,89.99999999999345
89.99583504947053,89.9999999999923
89.99561584154846,89.99999999999099
89.99539101291053,89.9999999999895
89.99516056355672,89.9999999999878
89.99492449348709,89.99999999998589
89.99468280270163,89.99999999998373
89.99443549120036,89.9999999999813
89.9941825589833,89.99999999997857
89.99392400605043,89.99999999997553
89.99365983240182,89.99999999997212
89.99339003803746,89.99999999996834
89.99311462295736,89.99999999996413
89.99283358716157,89.99999999995948
89.9925469306501,89.99999999995433
89.99225465342295,89.99999999994864
89.99195675548017,89.99999999994237
89.99165323682179,89.99999999993547
89.99134409744782,89.99999999992792
89.99102933735831,89.99999999991964
89.99070895655329,89.99999999991056
89.99038295503277,89.99999999990067
89.99005133279681,89.99999999988987
89.98971408984545,89.99999999987811
89.9893712261787,89.99999999986532
89.98902274179663,89.99999999985143
89.98866863669927,89.99999999983636
89.98830891088667,89.99999999982006
89.98794356435889,89.99999999980241
89.98757259711596,89.99999999978334
89.98719600915793,89.99999999976276
89.98681380048487,89.9999999997406
89.98642597109682,89.99999999971672
89.98603252099386,89.99999999969103
89.98563345017604,89.99999999966343
89.98522875864343,89.99999999963381
89.98481844639609,89.99999999960207
89.9844025134341,89.99999999956805
89.98398095975755,89.99999999953162
89.98355378536647,89.9999999994927
89.98312099026099,89.9999999994511
89.98268257444117,89.99999999940673
89.9822385379071,89.99999999935939
89.98178888065885,89.99999999930893
89.98133360269655,89.99999999925521
89.98087270402029,89.99999999919807
89.98040618463014,89.9999999991373
89.97993404452625,89.99999999907276
89.9794562837087,89.99999999900423
89.9789729021776,89.99999999893154
89.97848389993308,89.99999999885446
89.97798927697526,89.99999999877282
89.97748903330425,89.99999999868639
89.97698316892021,89.99999999859494
89.97647168382325,89.99999999849824
89.97595457801351,89.99999999839608
