theta_1,theta_2
90.0,90.0
87.19104945038123,89.99774787744012
78.85604072679581,89.83337647475894
65.69190247134964,88.30841472578085
49.456655180020846,82.48551324442955
32.69893389670573,68.95994246898533
18.74331192111909,45.46813846761418
10.147972808712066,12.213068832434482
1.146462311496551,-21.765582110822415
-14.85178785383553,-46.138008273922374
-35.952109672919555,-59.031894117657856
-58.09758952203437,-63.130470101431406
-76.62611820751017,-65.00938388404954
-88.88365978279268,-68.59415201308353
-94.97239912220947,-73.25206032884297
-95.38367130386317,-77.92248559498121
-90.18143097286354,-82.50793736508916
-79.25899917393335,-87.26790841509036
-63.60354179311825,-90.49689508716253
-45.45541346898855,-88.02634856893287
-27.194444644747126,-76.15198906370665
-12.30383960231864,-52.87952335859407
-5.459079952415913,-17.316878413420884
-2.0625327165854808,22.906188081007375
9.68836755591938,53.02750057325807
28.50116536611378,70.44138765133138
50.06798116705263,75.85815151156775
71.03191595738438,73.05186570821971
87.3412021385512,69.00983297185329
97.28176045446831,66.55479371355995
101.52487767921878,64.31198290053317
100.53649451980112,61.264104491799884
94.15993016164728,57.683645345135446
81.65591825525944,55.24900088515025
61.96447400590621,56.46515470024067
37.015764397057325,58.51674154433754
12.912080852440976,51.45743558041689
-5.932782392401957,31.010360232686992
-15.52700709169624,-2.184582191824207
-19.208900221593726,-40.77697799349696
-27.860221669715653,-71.12426868938014
-41.355578101356954,-90.95210257071885
-55.65136565097909,-102.01226713837866
-67.95990861290784,-106.67763811049406
-76.59042872166248,-107.56499672513505
-80.50783110166256,-106.70883708944864
-79.26105261970974,-105.03475318609046
-73.00244048290806,-102.28533321011597
-62.52718583619413,-97.0641828670902
-49.34700474480294,-87.0729986075133
-35.81237500180681,-69.83231756527236
-24.960466945402295,-43.608990265548655
-17.124431916909437,-10.373626586472634
-5.341010165776509,19.796692517476863
13.760532026188676,39.623884607474395
37.231568804945454,48.70458628915132
59.94839172160797,52.54039719688638
76.99396413827603,58.12487930322881
87.15105677696944,66.45277459171317
90.89123947004333,75.99441704170958
88.60927583957135,85.9457707571658
80.69026051087862,95.8792703681159
68.30093429787979,103.93436979177055
52.86013284319893,106.97510775417167
35.37378799089579,101.99461603280521
17.7438928537514,86.59043357926464
4.29628484437621,59.77845998754744
1.5048960911984168,20.23026111754393
4.979836065536875,-26.032312373895028
-2.5346018776110357,-60.627390957968316
-18.942702929267732,-82.76238371622051
-38.51546867120505,-92.69756673624472
-58.14480886837454,-91.62402792867363
-76.32833339080643,-82.74699734121819
-90.08752417641794,-71.9400030870447
-97.41021883767941,-62.34891270777059
-98.60048749071568,-53.032604792143566
-93.71238922315538,-43.6394451333919
-82.25062474456011,-35.61376309123052
-63.2676336923413,-32.44512635621802
-35.57250751168284,-37.92640655237334
-5.794147870110871,-41.0491803046418
18.05912955490692,-29.143215494998742
32.91149952667264,-3.353626576030361
35.57946053875588,33.861049115418744
34.74851851670339,71.35737680714588
39.48221905063967,98.99670543021728
46.754775908387494,119.05054260489996
53.284617761134534,133.521103757757
57.01351302640939,143.8604428257398
56.808402772811164,150.9624017258554
52.07351095795169,154.8071616359115
42.47847337191933,154.22123139633416
28.04493840389298,146.97555906636345
9.986599525195773,130.75002624305947
-7.910272124421555,105.17771817404223
-19.41676717500718,72.59491934584133
-18.207469407493647,33.421448703608675
1.9870835088809145,-21.908228827531502
12.234360122037407,-67.86961038526002
6.859348029558305,-104.04331671490667
-7.7219803430966545,-135.68424264086255
-25.56843143046473,-161.39338985701121
-41.7486206055169,-180.36052987424793
-53.67086352201438,-193.75124552165093
-60.41764024809931,-203.42711345682122
-61.733758439417066,-210.73530559544946
-57.43449519386607,-216.01583986492474
-47.38996639884536,-218.92991940768903
-32.50637385416064,-220.294706508388
-15.867298344908855,-224.2398361511199
-0.37748618775160714,-235.22788399484304
14.660957473750468,-254.45041772358422
33.559079164818755,-284.296776336962
60.339518649616835,-329.12533349116467
74.57011903156231,-366.1218013392862
73.20276229304854,-398.12474604140755
58.40734457770866,-429.69664874822996
34.5104406966452,-455.81627072157187
8.656216709723711,-468.9432288677975
-15.062334843110493,-466.28860573638707
-38.4943884678737,-448.6554169005986
-67.66701237949415,-413.66749897545617
-88.59831010426007,-382.3445716930644
-96.52599019523386,-357.86810361962137
-93.5383663520013,-332.5430844304745
-79.41795847139818,-305.57866267552413
-56.699203186580974,-281.9205182092338
-30.787476407302023,-269.2180198112127
-5.438907712360847,-272.19136326741443
21.79819967921169,-292.54289823874217
57.32850687992008,-332.8870437384816
81.55212697127644,-363.37984777367143
93.67302496446979,-386.16018374107233
95.78195398801701,-410.20017592047344
87.45362970094328,-438.22539262479285
70.72855694937135,-468.27553310567026
48.423607260553325,-498.6126100717246
22.25374681014815,-530.4681497541654
-5.523139321269849,-565.9439757252637
-30.132099111575194,-605.3387400409769
-44.15668026465202,-645.3447228626914
-42.43895163708517,-684.7775919256966
-19.36188448278685,-736.5078440340462
5.623974524361943,-787.7005513779746
12.302323143217512,-820.0167942541686
10.836389228911202,-849.2832467934186
3.8335305561309294,-878.0904832296187
-5.743863389272581,-906.842216805761
-14.607871935189864,-935.5655780602203
