theta_1,theta_2,energy
5.0,5.1,-29.3165028282397
4.997599857846122,5.099901898398392,-29.31650282824149
4.990404027010785,5.099603092998185,-29.31650282824329
4.978426280206444,5.099090100714574,-29.3165028282451
4.961689528485767,5.098340507091516,-29.316502828246918
4.940225756153997,5.097323052182413,-29.31650282824874
4.914075929872488,5.095997750492134,-29.316502828250563
4.883289882181489,5.094316044686109,-29.316502828252396
4.8479261697380585,5.092220992683561,-29.316502828254222
4.808051906634448,5.089647487660049,-29.316502828256052
4.76374257323379,5.086522510389126,-29.31650282825788
4.715081801033341,5.082765413253717,-29.31650282825971
4.662161134141008,5.078288235154815,-29.316502828261534
4.605079768028079,5.072996046438512,-29.31650282826336
4.543944266299787,5.066787322852473,-29.31650282826518
4.478868256305128,5.05955434743049,-29.316502828267005
4.409972104487541,5.05118363908933,-29.316502828268842
4.337382572458145,5.041556406606856,-29.316502828270682
4.261232454852247,5.030549026535391,-29.316502828272533
4.181660200107113,5.018033543490806,-29.316502828274395
4.098809515373446,5.003878191147287,-29.316502828276274
4.0128289568438404,4.9879479321615525,-29.316502828278168
3.923871506847581,4.970105015149949,-29.316502828280083
3.8320941391217933,4.950209546748862,-29.31650282828201
3.737657373722981,4.928120076704576,-29.316502828283948
3.640724823089908,4.903694193864475,-29.316502828285902
3.5414627308076105,4.876789130878442,-29.31650282828786
3.440039504652744,4.847262375368455,-29.316502828289817
3.3366252455218093,4.814972285286604,-29.316502828291764
3.2313912738560133,4.779778706157469,-29.316502828293697
3.124509655179349,4.741543587890509,-29.316502828295608
3.016152726360069,4.700131598851693,-29.316502828297477
2.9064926241903217,4.655410734901084,-29.31650282829931
2.795700817854729,4.607252921133765,-29.316502828301086
2.6839476468266628,4.555534604105001,-29.316502828302802
2.5714018656916644,4.500137332375582,-29.316502828304454
2.4582301973516385,4.4409483232791995,-29.31650282830603
2.3445968960120953,4.377861013888901,-29.316502828307545
2.2306633212987332,4.310775594242934,-29.31650282830898
2.116587524790139,4.239599520980187,-29.316502828310348
2.0025238501912757,4.164248009630344,-29.31650282831165
1.8886225483087904,4.084644503902538,-29.316502828312903
1.775029407924878,4.00072112041701,-29.316502828314103
1.6618854036023771,3.912419067425995,-29.316502828315276
1.5493263613906787,3.8196890361713214,-29.316502828316434
1.4374826433404961,3.7224915636261557,-29.316502828317592
1.3264788516760582,3.6207973654659495,-29.316502828318765
1.2164335534161395,3.5145876382084227,-29.31650282831998
1.107459026180671,3.4038543295537926,-29.316502828321237
0.999661025867429,3.2886003760443745,-29.31650282832257
0.893138576833316,3.168839907247047,-29.31650282832398
0.7879837851665911,3.0445984157432666,-29.316502828325486
0.6842816755896399,2.915912892289739,-29.316502828327096
0.5821100524857825,2.782831925589243,-29.31650282832882
0.48153938549749065,2.6454157661862485,-29.316502828330655
0.3826327200963528,2.5037363540769237,-29.316502828332602
0.28544561347630854,2.357877309698905,-29.31650282833466
0.1900260960701335,2.2079338880440202,-29.316502828336827
0.09641465893398606,2.0540128957181354,-29.316502828339082
0.00464426718515237,1.8962325708575904,-29.31650282834142
-0.08525960038685665,1.7347224259024192,-29.316502828343825
-0.1732788854866779,1.5696230533235669,-29.316502828346284
-0.25940285828527687,1.4010858945055418,-29.316502828348774
-0.3436279993107114,1.2292729720978721,-29.316502828351283
-0.4259578554617911,1.054356586268768,-29.316502828353794
-0.5064028704475434,0.876518975422627,-29.316502828356285
-0.5849801900607945,0.6959519420792208,-29.316502828358754
-0.6617134428058479,0.512856444756084,-29.316502828361177
-0.7366324965174419,0.32744215684594946,-29.31650282836354
-0.8097731917298903,0.1399269936368968,-29.31650282836585
-0.8811770526803249,-0.049463391217236544,-29.316502828368094
-0.9508909769568286,-0.24049613830641775,-29.316502828370265
-1.018966904929351,-0.43293174252160743,-29.316502828372368
-1.08546147022687,-0.6265246387664556,-29.31650282837441
-1.1504356326464145,-0.8210238113737458,-29.31650282837639
-1.2139542949963893,-1.0161734251267511,-29.31650282837831
-1.2760859054861369,-1.2117134756445984,-29.316502828380184
-1.3369020473740072,-1.4073804567611083,-29.316502828382013
-1.3964770176754846,-1.6029080424107012,-29.31650282838381
-1.4548873968095482,-1.7980277804349807,-29.316502828385577
-1.5122116111238888,-1.992469795641437,-29.31650282838732
-1.568529490286689,-2.185963499382965,-29.31650282838904
-1.6239218215633922,-2.378238302884853,-29.31650282839075
-1.6784699030106351,-2.569024331525431,-29.31650282839244
-1.732255097615954,-2.7580531372781483,-29.316502828394114
-1.7853583903910346,-2.9450584065465373,-29.31650282839577
-1.837859950388526,-3.1297766606688886,-29.31650282839741
-1.889838699558481,-3.3119479464356956,-29.316502828399027
-1.9413718902913337,-3.491316514048801,-29.316502828400612
-1.9925346934112889,-3.667631480055104,-29.316502828402168
-2.0433997982886316,-3.8406474729077305,-29.31650282840369
-2.094037026633525,-4.010125258941553,-29.316502828405167
-2.1445129614192737,-4.175832346695492,-29.31650282840661
-2.194890592261821,-4.337543567668571,-29.31650282840801
-2.245228978456487,-4.495041631757713,-29.316502828409373
-2.2955829307447386,-4.6481176557899975,-29.316502828410695
-2.34600271275512,-4.796571663728243,-29.316502828411984
-2.396533762935285,-4.940213057293669,-29.316502828413256
-2.4472164376681684,-5.0788610559110055,-29.316502828414507
-2.4980857761462656,-5.212345105037636,-29.316502828415757
-2.5491712874651555,-5.340505252087539,-29.316502828417008
-2.600496760291948,-5.4631924893014014,-29.31650282841828
