theta_1,theta_2
90.0,89.99419999999999
89.97189642085975,89.9941999991416
89.88758576972653,89.99419985103714
89.74706887340706,89.99419814547903
89.55034900284004,89.99418928708731
89.29743471103674,89.99415863016377
88.98834380085246,89.9940756763513
88.62310841155659,89.99388535339367
88.20178120196314,89.99349741188372
87.72444259082378,89.9927740052227
87.19120899130131,89.99151555774266
86.6022419450328,89.98944507816807
85.95775802251724,89.98619114053746
85.25803931108723,89.98126983137536
84.50344426134956,89.97406604769142
83.69441861076005,89.96381462074551
82.83150605333606,89.94958182880495
81.91535828307676,89.93024793965557
80.94674401206733,89.90449148019121
79.92655655937213,89.8707759551649
78.85581962989654,89.827339720103
77.73569095777954,89.77218964697732
76.5674635778709,89.70309910240131
75.35256460868531,89.61761058968816
74.09255157362352,89.51304319762292
72.78910644268747,89.38650476619156
71.44402772981614,89.23490844350913
70.05922111562235,89.05499309158203
68.63668916723613,88.8433468227462
67.17852078519597,88.59643283031954
65.68688101614957,88.31061662550849
64.16400182980024,87.98219380862704
62.61217437498482,87.60741757866893
61.03374311325133,87.18252530717047
59.43110209150472,86.70376365226929
57.80669347125136,86.16741184824261
56.163008292319226,85.56980295777052
54.50258932263766,84.90734300561296
52.82803573849815,84.17652801489318
51.14200929429922,83.37395903710681
49.447241577033786,82.496355304915
47.74654189666254,81.54056564664253
46.04280533574592,80.50357828940798
44.33902046638121,79.38252915158718
42.63827623553079,78.17470869319641
40.94376751717983,76.87756736341271
39.258798827398095,75.48871966658821
37.586785692100435,74.00594687071532
35.93125314239216,72.42719841473685
34.295830783181636,70.75059214356774
32.684243830114134,68.97441362371121
31.1002994287434,67.09711498128965
29.547867446779875,65.1173139739415
28.030854751369027,63.033794376829576
26.553171732888305,60.845509251826904
25.11868949880382,58.55158929939096
23.73118572369417,56.151359282666775
22.394276604531786,53.6443664679469
21.111331760069966,51.0304261187796
19.885368307145477,48.30969022423034
18.71891991176373,45.482746632986185
17.61387665892807,42.550756214844704
16.57129262680987,39.5156349143254
15.591160847983492,36.38028458782514
14.672160849982658,33.148870013004704
13.811393081260496,29.827128129659606
13.004127442043252,26.42267894771131
12.243608291283294,22.9452874133799
11.520971212897921,19.40700747470721
10.825329879681034,15.822133517552116
10.144076081066226,12.206901537341217
9.46339853655799,8.578928375624047
8.768973480742908,4.95644351363936
8.046731021401317,1.357430039590984
7.283578138765157,-2.201179355183558
6.467973418442662,-5.704124094967396
5.590292864514811,-9.138184649855333
4.642979560958307,-12.492295825171919
3.6205118953488893,-15.757453451131461
2.5192455788516757,-18.926487253230825
1.3371855254657483,-21.993771161007615
0.07373266260388214,-24.95492618720531
-1.2705640221384602,-27.80655083669134
-2.694233237619824,-30.545996393097973
-4.1950777763649905,-33.171191906508184
-5.770340473801698,-35.68051618925153
-7.416841905243843,-38.07271044219915
-9.131093279255515,-40.34682394949662
-10.909388150886588,-42.50218551931119
-12.747876178087866,-44.53839427808094
-14.64262152900891,-46.455324601527465
-16.589647912244203,-48.25314114445879
-18.584971643535834,-49.93232099381622
-20.62462372180401,-51.49368086361017
-22.704661577319644,-52.93840795593744
-24.82117097729479,-54.268093619116925
-26.97025853048962,-55.48476923111791
-29.148035328421624,-56.59094380722287
-31.350592507720666,-57.58964265333459
-33.57396992998092,-58.48444593879795
-35.81411976098609,-59.27952533513958
-38.06686748128233,-59.979675880290245
-40.32787372934085,-60.590339058109016
-42.5926012645742,-61.117611890829764
-44.856292064689065,-61.56823589220038
-47.11395989251955,-61.94955938562617
-49.360403295229496,-62.2694673654369
-51.590242686005624,-62.53627511370743
-53.797982811190884,-62.75858528946866
-55.978098701084654,-62.94511289255708
-58.12513964410001,-63.104487609955555
-60.23384257367864,-63.24504745485152
-62.29924432484612,-63.37464013497305
-64.31678207084582,-63.50044843543639
-66.28237298258279,-63.628852977288
-68.19246732799776,-63.76534069621888
-70.04407304172108,-63.91446148547204
-71.83475337329791,-64.07982996348831
-73.56260190169549,-64.26416524017658
-75.22620068262123,-64.46935930677313
-76.8245676222064,-64.69656418281993
-78.35709862595569,-64.94628879615829
-79.82350901849635,-65.2184982007216
-81.22377749749687,-65.51270965335125
-82.55809471119106,-65.82808191356595
-83.82681756677175,-66.1634956922494
-85.03042963520774,-66.51762437711854
-86.16950750948273,-66.88899501026876
-87.24469266126022,-67.27604003724095
-88.25666817910621,-67.67714065546966
-89.20613971502046,-68.0906627288485
-90.093819977846,-68.51498626067335
-90.9204161637671,-68.94852937285437
-91.68661978550715,-69.3897676563398
-92.39309843977092,-69.83724965736026
-93.04048912885101,-70.28960915983807
-93.62939282268229,-70.74557482400317
-94.16037000995732,-71.20397764902286
-94.63393704071211,-71.6637566449351
-95.05056310847021,-72.12396302651614
-95.41066775848546,-72.58376317818202
-95.71461884097215,-73.04244058344563
-95.96273085563122,-73.49939686344787
-96.15526365742748,-73.95415202524224
-96.29242151452345,-74.40634398045644
-96.37435252852094,-74.8557273573939
-96.40114844559209,-75.3021715933816
-96.37284490548761,-75.74565825815623
-96.2894221944717,-76.18627752238639
-96.15080658849676,-76.62422364732109
-95.95687239477931,-77.05978933154962
-95.7074448235073,-77.49335870883252
-95.40230384650627,-77.92539874730696
-95.04118922563545,-78.3564487562127
-94.62380691912168,-78.78710766378255
-94.14983709669073,-79.21801869264985
-93.61894401074173,-79.6498510324228
-93.03078797594397,-80.08327810059694
-92.3850396967951,-80.5189520029758
-91.68139714332243,-80.95747386621389
-90.91960509915565,-81.39935983327015
-90.0994773828733,-81.8450027038043
-89.22092156306995,-82.29462948073474
-88.28396574407309,-82.74825546056675
-87.28878669452283,-83.20563597648886
-86.2357382395561,-83.66621744887861
-85.12537847074681,-84.12908997161381
-83.95849399769052,-84.59294418890808
-82.73611924060747,-85.05603559377792
-81.4595487232193,-85.51615948872899
-80.13034054061141,-85.97063958450485
-78.75030968875562,-86.41633250924959
-77.3215107386797,-86.84964937007956
-75.84621033983551,-87.26659406105644
-74.32685110226129,-87.66281644749664
-72.76600935746266,-88.03367713359836
-71.16634996214665,-88.37431948946957
-69.53058156868158,-88.67974415254982
-67.86141560826019,-88.9448813841187
-66.16153167501076,-89.16465738007014
-64.43355118878381,-89.33405173072329
-62.68002030816544,-89.44814447475434
-60.903402209541994,-89.50215238695561
-59.10607814823175,-89.49145512311213
-57.29035622667965,-89.41161253591137
-55.45848651694161,-89.25837486033782
-53.61268109027474,-89.02768758216084
-51.75513754818789,-88.7156927121289
-49.888064776250324,-88.3187279608765
-48.01370981015696,-87.83332500761976
-46.13438487981582,-87.25620772784357
-44.25249386009034,-86.58429092454865
-42.370557495050996,-85.8146798141312
-40.491236872676716,-84.94467026155658
-38.61735471058788,-83.97174954362562
-36.75191407523741,-82.89359724374152
-34.89811420290597,-81.708085745263
-33.059363126653146,-80.41327969199824
-31.23928684388047,-79.00743372340065
-29.441734787439145,-77.4889877698425
-27.670781389938014,-75.8565592130832
-25.930723553651205,-74.10893128402434
-24.226073850823877,-72.24503719212129
-22.561549269835645,-70.26393967025568
-20.942055273712775,-68.16480589285977
-19.372664822487675,-65.94687810937114
-17.858591792257133,-63.609440868015824
-16.405157849001544,-61.15178644342861
-15.01775123245605,-58.57318110927427
-13.701774978569437,-55.87283633342568
-12.462580735054022,-53.04989098254148
-11.305382356358676,-50.103413414955185
-10.235140754130704,-47.032436149534334
-9.256407943727377,-43.83604080390892
-8.37311400406811,-40.51351712789681
-7.588276436695615,-37.06462647299782
-6.903608972476608,-33.490004731664854
-6.319010020611697,-29.791737773728045
-5.831926304154911,-25.974124889277356
-5.436623852765955,-22.044600224839073
-5.123463687930506,-18.01469790502647
-4.8783672933029,-13.900829557690349
-4.682731486217557,-9.724539109649518
-4.514043192883455,-5.511902188727201
-4.347285155205986,-1.2919371256299716
-4.156933619795447,2.905731136330568
-3.919080142115665,7.053362399681723
-3.6131492201209388,11.127077449195486
-3.2228774953757964,15.107902992035104
-2.7365252558501427,18.981865539017747
-2.1465188247738007,22.739405031019746
-1.4487933523792558,26.3744616818066
-0.6420585347924175,29.88351953768186
0.2728784070873374,33.26477049242054
1.2936751933425348,36.51746119629938
2.4168937545068343,39.64142339275269
3.638331186259769,42.63675989603472
4.953264784966277,45.50365082572873
6.35663294772806,48.24224718385687
7.843169941381091,50.85262490971668
9.407508158719805,53.33477896418297
11.044257574929345,55.68864251489714
12.748069019478823,57.91412062027907
14.513685578133515,60.01113104821441
16.33598480603218,61.97964723890288
18.210013313933004,63.81974015463618
20.131014549585107,65.53161703504885
22.09445012459852,67.11565603030687
24.096014749430488,68.57243641183292
26.131644671936737,69.90276462445797
28.197519422540996,71.10769688664651
30.290056619938074,72.18855939156958
32.405899566204056,73.14696742357688
34.54189735165081,73.98484488323246
36.69507720196922,74.70444579917789
38.86260885031543,75.30837937283844
41.04176083660602,75.79963991234973
43.229848872514474,76.18164260669568
45.424176825089866,76.45826539424509
47.621971534601236,76.63389610689558
49.82031365655788,76.71348254928559
52.016068031717765,76.70258118231327
54.205818688103285,76.60739771834908
56.38581527379576,76.434810495166
58.55193912740552,76.19236553430692
60.6996977394157,75.88823153019369
62.82425536772013,75.53110460532233
64.92050450375005,75.13005723909116
66.9831776744348,74.69433337313288
69.00699242033014,74.23310123733869
70.98681573702152,73.75518469950302
72.9178297425197,73.268800133199
74.79567941690863,72.78132669292813
76.61658641548247,72.29913288426799
78.37741925541756,71.8274728274766
80.07571770751802,71.37045444303318
81.70967593915397,70.93107191644174
83.27809344502337,70.51128825526095
84.78030464007095,70.11215113355283
86.21609757484899,69.73392592241684
87.58563039130829,69.3762326138237
88.88935171443067,69.03817701006055
90.12792880679244,68.71847013746044
91.30218535495911,68.4155328236008
92.41304933083434,68.12758456758056
93.46151045096087,67.85271726889113
94.44858624470132,67.58895520298333
95.37529552349463,67.33430300888126
96.24263801513355,67.08678353796846
