theta_1,theta_2
90.0,89.9921
89.97189642060714,89.99209999964684
89.88758576568463,89.99209985912093
89.74706885294559,89.99209818640223
89.55034893817691,89.99208941641628
89.29743455319503,89.99205894586355
88.98834347365526,89.99197633081685
88.62310780569936,89.99178656535365
88.20178016922465,89.9913994780774
87.72444093850123,89.99067731170847
87.19120647698402,89.98942059065092
86.6022382718576,89.98735243366167
85.95775283507838,89.98410153369387
85.25803219219898,89.97918410366084
84.50343472987828,89.97198517266224
83.69440612075105,89.96173970759402
82.83148999465246,89.94751412337204
81.9153379837421,89.92818882256495
80.9467187424548,89.9024424618284
79.92652553831213,89.86873866732688
78.85578203268125,89.8253159042819
77.73564592593331,89.770181139407
76.56741023043661,89.70110781617689
75.3525020546598,89.61563849445096
74.09247892507284,89.5110922974677
72.78902282799663,89.3845770765806
71.44393230648943,89.23300596805416
70.05911308205457,89.05311779956749
68.63656777292424,88.84150062821573
67.17838533894964,88.59461757343557
65.68673089197858,88.30883405673528
64.16383647029475,87.98044557609953
62.61199329214554,87.60570521891191
61.03354588685945,87.18085023914567
59.430888365234196,86.70212717456643
57.80646294681268,86.16581513910552
56.162760721981165,85.56824707756684
54.50232450050249,84.9058289013135
52.82775349091001,84.17505652612248
51.1417094697496,83.3725309033514
49.446924035898675,82.49497117352293
47.74620650106801,81.5392260813077
46.042451939817965,80.50228377889904
44.33864890709557,79.38128011854626
42.63788632434215,78.17350550289268
40.94335903257948,76.87641033238589
39.25837150852654,75.48760907115492
37.58633923352719,74.00488295533341
35.93078719017136,72.42618140022836
34.295344932299294,70.74962223518602
32.68373762346472,68.97349101900029
31.099772357811457,67.096239877618
29.547318954262614,65.11648657549405
28.030284236062982,63.03301490070134
26.55257855728495,60.84477793267134
25.118073000003246,58.5509063918226
23.730545228460066,56.1507250602917
22.393611449578284,53.643781217486165
21.11064131898543,51.029890127264295
19.88465202569348,48.30920375670897
18.718177353592775,45.48230989766967
17.613107563843535,42.55036931227697
16.570496983496245,39.515297767283734
15.590338982082805,36.379996849658596
14.67131352631306,33.148630954582345
13.810521615296581,29.826936509597427
13.003233810481175,26.422532877284567
12.242695225250566,22.94518423573378
11.520042252053289,19.406943685245444
10.824389364236103,15.822104754617685
10.143129064919934,12.206902665154418
9.462450619324368,8.578953663371097
8.768030576086803,4.9564868898689545
8.045799096243412,1.3574853794157462
7.282662964809256,-2.2011179610752634
6.467080371185484,-5.704062132048639
5.589426789199725,-9.138127054468033
4.642144707368024,-12.492246942054932
3.619711910326545,-15.757417057500655
2.5184835394838645,-18.926466626311505
1.3364639958884992,-21.99376916677547
0.07305376079987476,-24.95494537311727
-1.2711985567918451,-27.806593517242053
-2.6948219813759087,-30.546064722272504
-4.195619565158399,-33.17128793495159
-5.770834354962048,-35.680641906287846
-7.4172870965328235,-38.07286780403851
-9.131489134480255,-40.34701489543844
-10.909734131281692,-42.50241197778068
-12.748171828785717,-44.53865816412993
-14.642866460131048,-46.45562780711656
-16.589841784385563,-48.25348552248816
-18.585114157645055,-49.9327083365267
-20.624714613668342,-51.49411287565836
-22.704700617030106,-52.938886222174645
-24.82115797418468,-54.26861956689206
-26.970193344091673,-55.48534408680384
-29.14791788595404,-56.591568546670906
-31.35042282845998,-57.59031794613871
-33.57374815657395,-58.485172086652504
-35.8138461972573,-59.28030220525379
-38.06654263538061,-59.98050283581177
-40.327498360144844,-60.59121488879537
-42.59217642819555,-61.11853474869441
-44.85581915681558,-61.569203238342105
-47.113440681453525,-61.95056795558653
-49.35983994010321,-62.270513160781455
-51.58963773510891,-62.537353426648934
-53.7973391768365,-62.75969076495721
-55.977419609947134,-62.9462396284127
-58.124428565154794,-63.105629290834386
-60.23310312910913,-63.24619751106379
-62.298480191812686,-63.375791913531
-64.3159968831903,-63.50159536912033
-66.28157024110631,-63.62998873834925
-68.19165032609135,-63.766459324281655
-70.043244810405,-63.91555748341108
-71.83391664683327,-64.08089835950615
-73.56175910246532,-64.26520161809623
-75.22535392228843,-64.4703598091791
-76.82371871531835,-64.69752549300685
-78.35624911205487,-64.94720810506732
-79.82266018918855,-65.21937316449376
-81.22293042558844,-65.51353834615477
-82.55725027974594,-65.82886277924584
-83.82597649663167,-66.16422749729351
-85.02959251009955,-66.5183061665379
-86.16867479828379,-66.88962606728768
-87.24386473731131,-67.27661984717936
-88.25584533667244,-67.67766887384909
-89.20532218312637,-68.09113915353112
-90.09300793177594,-68.51541080771642
-90.91960973454411,-68.94890205570252
-91.68581906765885,-69.39008856796131
-92.39230349767035,-69.83751895494613
-93.03970000189068,-70.28982705170928
-93.62860952950793,-70.74574155840756
-94.15959255195446,-71.20409350454045
-94.63316540490906,-71.66382192224857
-95.04979726999177,-72.12397804133758
-95.40990768266772,-72.58372825515987
-95.7138644852262,-73.0423560509042
-95.9619821711246,-73.499263048838
-96.15452059063546,-73.9539692512043
-96.29168400868724,-74.40611256141861
-96.3736205250369,-74.85544759664724
-96.4004218853433,-75.30184378059204
-96.37212373011843,-75.74528266729106
-96.28870634759349,-76.18585441005041
-96.15009601680296,-76.62375325151532
-95.9561670490353,-77.05927187088413
-95.70674465936887,-77.49279438224431
-95.40160882510757,-77.92478773435425
-95.04049931387442,-78.35579121803798
-94.62312208955763,-78.78640374485735
-94.14915732695715,-79.21726852343407
-93.61826928236749,-79.6490547330866
-93.03011827247143,-80.08243578596282
-92.38437500108589,-80.51806378883586
-91.6807374339558,-80.95653987715883
-90.91895034585383,-81.39838021212401
-90.09882754093876,-81.84397762268624
-89.22027656689478,-82.29355915365946
-88.28332549988417,-82.74714015734405
-87.28815107265582,-83.20447603749243
-86.23510706670089,-83.6650133000343
-85.12475152276141,-84.12784213872898
-83.95787099371648,-84.59165331026016
-82.73549983930596,-85.0547024297488
-81.45893252195141,-85.51478492725855
-80.12972707827679,-85.96922464128765
-78.74969845277079,-86.41487832193133
-77.32090117622967,-86.84815718621097
-75.84560187311111,-87.26506522017425
-74.32624314696437,-87.66125235833174
-72.76540134349793,-88.03207924794967
-71.16574135518796,-88.3726892746317
-69.52997189124456,-88.67808306428194
-67.86080445903094,-88.94319084198497
-66.16091874544097,-89.16293874661594
-64.43293627630501,-89.33230629545625
-62.6794033257367,-89.44637344337032
-60.90278319156682,-89.50035687576579
-59.10545725312809,-89.48963615824572
-57.28973373654356,-89.40977105660963
-55.457862834816396,-89.25651172551926
-53.61205673553694,-89.02580357940258
-51.754513150511606,-88.71378856824819
-49.887441068531786,-88.31680435338099
-48.013087620689824,-87.83138257640094
-46.13376512391761,-87.25424708659851
-44.251877531299144,-86.58231267151876
-42.36994565594412,-85.81268454183903
-40.490630645310816,-84.94265856530053
-38.616755266522205,-83.96972202855966
-36.75132262507747,-82.89155453042592
-34.89753198529097,-81.70602847362639
-33.058791396604285,-80.41120852370467
