theta_1,theta_2
90.0,90.0054
89.97189642220707,90.005399996447
89.88758579128327,90.00539980792361
89.74706898253469,90.00539792722229
89.55034934770852,90.00538859733528
89.29743555285303,90.00535694644107
88.98834554588576,90.00527218589687
88.62311164274853,90.00507888967887
88.20178670979806,90.00468639234396
87.72445140300066,90.00395637095542
87.19122240059937,90.0026887161722
86.60226153460499,90.00060584993984
85.95778568769168,89.99733571216517
85.25807727661956,89.99239371540132
84.50349509296927,89.98516405230289
83.69448521981221,89.97488083088747
82.83159169335775,89.9606096008045
81.91546653728943,89.94122991119447
80.9468787710226,89.91541959710298
79.92672198837055,89.88164151598271
78.85602012629407,89.83813343855088
77.73593109888243,89.78290173171715
76.56774806075262,89.71371935237951
75.35289818388206,89.62812850245581
74.09293897521113,89.52344808712662
72.7895523176465,89.3967858858506
71.44453656979876,89.24505510999141
70.0597971942098,89.0649948046208
68.63733648551458,88.85319337661817
67.17924302800321,88.60611441320242
65.68768152070747,88.32012390378442
64.16488356771418,87.99151799420312
62.613139947836686,87.61655047843803
61.034794761307055,87.19145935473391
59.43224171445598,86.71249192290252
57.807922659449865,86.17592805874942
56.16432836665662,85.57810145331456
54.50400138106924,84.91541873583826
52.829540707187086,84.18437650167061
51.14360798144106,83.38157633611016
49.448934727578234,82.50373796297984
47.748330246350726,81.54771065654046
46.04468966309948,80.51048304331624
44.341001641493435,79.38919139418496
42.64035526470339,78.18112647500038
40.945945582610435,76.88373899469671
39.261077321244606,75.49464367203211
37.58916624432281,74.01162194480762
35.93373764179338,72.43262337792832
34.298421391028896,70.75576589925191
32.68694298560725,68.97933511630974
31.10310984539203,67.10178315606953
29.550792098431693,65.12172773971798
28.033896846165373,63.03795257345543
26.55633467277426,60.849410625386376
25.121976821343452,58.55523248936591
23.73460102179986,56.15474282708476
22.397823418289875,53.64748883469732
21.115013433167,51.033285773880486
19.889187798611765,48.31228575069854
18.72287955219535,45.48507691671248
17.617977839698455,42.55282071567741
16.575535412197027,39.51743403994433
15.595543505378235,36.38182018263415
14.676679304663304,33.15014596112682
13.816040321756885,29.828151047129147
13.008892930379364,26.423458903012822
12.248477465796944,22.94583857170914
11.525925199680332,19.407348522573642
10.830345535141172,15.822287712438175
10.149126455252507,12.206896265290405
9.468453769036302,8.578794196044855
8.77400203610569,4.956212802547495
8.051701080052593,1.357135458009888
7.288458921910214,-2.2015062957073575
6.47273625980906,-5.704454142813098
5.59491192507039,-9.138491481305188
4.647432176564203,-12.49255627077183
3.6247786166192135,-15.757647367219759
2.5233099942293675,-18.926597161817437
1.3410339583636295,-21.993781776604077
0.0773538152854266,-24.954823922403016
-1.2671794286789189,-27.806323346003264
-2.691092799395907,-30.545632186670744
-4.192187704687637,-33.17068004531953
-5.7677058527192795,-35.67984606108555
-7.414466909944005,-38.07187161126174
-9.12898135941076,-40.34580607003282
-10.907542183247882,-42.50097830343125
-12.746298591951863,-44.53698750910007
-14.641314407047586,-46.45370818579973
-16.588613067911155,-48.251305196550334
-18.58421067502958,-49.93025595170486
-20.624138041473795,-51.49137763229515
-22.70445241450777,-52.935858079302406
-24.821239351983472,-54.26528948100903
-26.970605194842015,-55.48170428724752
-29.14866067349421,-56.587612849460385
-31.35149643343698,-57.58604210703626
-33.57515167808831,-58.48057419164565
-35.81557771336419,-59.27538309235311
-38.06859892977332,-59.975266535790354
-40.32987462820781,-60.58566906434653
-42.59486598245483,-61.11269110205343
-44.858813158767354,-61.563077848031746
-47.11672793236649,-61.9441814957514
-49.3634067657508,-62.26389095435927
-51.59346799651123,-62.530525289198174
-53.80141442963802,-62.752690611132074
-55.98171941914857,-62.93910483747676
-58.12893096169617,-63.09839985791718
-60.23778517427571,-63.23891504109626
-62.30331859943929,-63.36849853783965
-64.32096864218458,-63.4943326747084
-66.28665318358884,-63.62279679460636
-68.19682359823499,-63.75937587319961
-70.04848922031422,-63.90861733267574
-71.83921488212694,-64.07413298966745
-73.56709582583834,-64.25863899101087
-75.23071576402376,-64.46402434835757
-76.82909418701537,-64.69143819811032
-78.36162846653077,-64.94138676141363
-79.82803524902191,-65.21383261192814
-81.22829439858985,-65.50829077780327
-82.56259757495968,-65.82391804769236
-83.83130255008477,-66.15959341239599
-85.03489362584006,-66.51398877477465
-86.17394800742115,-66.8856299069699
-87.24910767575396,-67.27294817711405
-88.2610561409255,-67.67432387525623
-89.21049940271426,-68.08812210642493
-90.09815045644694,-68.5127222437629
-90.92471673427225,-68.946541889946
