theta_1,theta_2
90.0,89.9906
89.97189642042669,89.99060000000775
89.88758576279756,89.99059986489509
89.74706883833022,89.99059821563314
89.55034889198888,89.99058950879423
89.29743444045071,89.99055917136377
88.9883432399423,89.99047679829329
88.62310737294251,89.99028743104196
88.20177943155052,89.98990095393583
87.72443975826323,89.98917967349573
87.19120468102882,89.98792418560735
86.60223564813582,89.98585768762442
85.95774912972267,89.98260895744201
85.258027107211,89.97769429825478
84.50342792157971,89.970498833517
83.69439719915927,89.96025762701295
82.83147852393633,89.94603719127088
81.9153234838948,89.92671802514003
80.94670069228562,89.90097887797089
79.92650337980884,89.86728346265858
78.85575517672743,89.82387032278675
77.73561375928749,89.7687464927498
76.56737212379423,89.69968547093103
75.3524573715364,89.61422985758666
74.09242703117287,89.50969880057008
72.78896310067877,89.38320015935811
71.44386414391091,89.2316470617522
70.05903591158055,89.05177831091142
68.63648105842324,88.84018192447061
67.1782885866595,88.59332096908933
65.68662365471296,88.30756080219898
64.16371834985854,87.97919684868344
62.611863939928625,87.60448211619513
61.03340500267286,87.17965377472296
59.43073569453346,86.70095827604126
57.806298276514816,86.16467464810862
56.16258387512291,85.56713575152025
54.50213533000804,84.90474741663056
52.82755187273941,84.17400548253019
51.14149529568795,83.37151082904005
49.44669720622499,82.4939825308607
47.745966917315926,81.53826927290186
46.04219949781086,80.50135915383174
44.33838349041043,79.38038797866018
42.637607798330095,78.17264610904428
40.94306723904968,76.87558391062008
39.25806626118367,75.48681581878152
37.586020314242795,74.00412304690227
35.93045434616651,72.42545499340302
34.29499787432156,70.74892947650639
32.68337602505741,68.97283204949633
31.09939585580099,67.09561483819105
29.546927150632335,65.11589561191076
28.029876701444298,63.03245816794594
26.552154836383487,60.84425559826533
25.117632619395117,58.5504186375402
23.73008770734624,56.15027208146649
22.393136314275974,53.64336321881263
21.11014812216013,51.029507313650505
19.884140371574464,48.30885631735235
18.717646930623186,45.48199798116002
17.61255818630302,42.55009299028937
16.569928643444648,39.515056984507844
15.589751912271899,36.379791358327104
14.670708273197626,33.148460233721664
13.809899118660542,29.826799672335117
13.002595482409893,26.42242857436074
12.242043016707054,22.94511056922485
11.519378691519972,19.40689815169913
10.823717552016465,15.822084238394826
10.14245261109312,12.206903497667666
9.461773523765967,8.578971751003305
8.767357062993144,4.9565178956858515
8.045133427845032,1.3575249283149697
7.2820092638832055,-2.2010740902039867
6.466442477482657,-5.704017857553947
5.588808163690439,-9.138085902433161
4.641548385661046,-12.492212015954964
3.619140497325989,-15.75739105540096
2.5179392330932395,-18.92645188910708
1.3359486275902597,-21.993767741581507
0.07256884337252555,-24.95495907951064
-1.2716517810201953,-27.806624008378293
-2.695242495541133,-30.546113536642284
-4.196006537892599,-33.171356537219864
-5.771187105900186,-35.680731717310174
-7.4176050670510545,-38.072980221010916
-9.131771863132245,-40.347151303472415
-10.909981233355929,-42.50257375421567
-12.748382979497688,-44.53884667674861
-14.643041381116495,-46.45584440720379
-16.589980233331666,-48.25373153342448
-18.5852159210618,-49.932985038360755
-20.624779502948854,-51.49442148587517
-22.704728468068257,-52.93922787268131
-24.82114865090208,-54.26899527709215
-26.970146746263456,-55.48575473254632
-29.147833961697838,-56.59201482486239
-31.350301591643724,-57.5908003349347
-33.573589709179906,-58.48569080143013
-35.81365075638543,-59.28085715105392
-38.06631056406574,-59.981093557644876
-40.32723020050166,-60.591840522123825
-42.59187293463413,-61.1191939734671
-44.85548132628661,-61.56989424101536
-47.11306977704869,-61.951288404376974
-49.35943750406983,-62.27126019964729
-51.58920558766076,-62.538123692869654
-53.796879398207466,-62.76048043347336
-55.97693450492659,-62.947044483337784
-58.12392061162278,-63.10644482113439
-60.23257491440394,-63.247019023990774
-62.2979343425686,-63.37661465679645
-64.31543599512602,-63.502414651657766
-66.28099681493406,-63.630800040107935
-68.19106671438969,-63.76725838759458
-70.04265317835399,-63.91634038149041
-71.83331894764355,-64.08166154079598
-73.561157066572,-64.26594192792099
-75.2247490581726,-64.47107449199581
-76.82311231922068,-64.69821217951757
-78.35564228376656,-64.94786478860598
-79.82205385138488,-65.21999817070868
-81.2223253446413,-65.51413029931363
-82.55664708647998,-65.82942056769816
-83.82537570598309,-66.16475023987262
-85.02899453905185,-66.518793181044
-86.16807998177353,-66.89007684169212
-87.24327334202502,-67.27703401382325
-88.25525757280617,-67.67804618665902
-89.20473821426957,-68.09147946811592
-90.09242788312748,-68.51571406411803
-90.9190336996841,-68.94916826353119
-91.68524711409691,-69.39031779363424
-92.39173567137559,-69.8377113107565
-93.03913633098827,-70.28998268647318
-93.62805002730376,-70.74586064946064
-94.15903721942622,-71.20417625088373
-94.63261423278013,-71.6638685386695
-95.04925024048421,-72.12398875335704
-95.40936477101319,-72.58370329467964
-95.71332566099727,-73.04229565244906
-95.96144739943607,-73.49916744630582
-96.15398983325247,-73.95383867505392
-96.29115722506701,-74.40594723623977
-96.37309767332091,-74.85524773907132
-96.39990292330863,-75.30160959751495
-96.37160861608788,-75.74501435439228
-96.28819504129694,-76.18555215060464
-96.14958848017368,-76.62341721550607
-95.95566324691679,-77.05890221444186
-95.70624456009931,-77.49239124744525
-95.40111240093955,-77.9243512494313
-95.04000654117841,-78.35532149806903
-94.62263294874846,-78.78590089301254
-94.14867180207409,-79.21673263287609
-93.6177873602316,-79.64848588963044
-93.02963994134062,-80.08183407160706
-92.3839002487297,-80.51742928627662
