theta_1,theta_2,energy
90.0,90.0,-1.8020677649453305e-15
89.29743251246833,89.99996478578336,-1.5062098706608573e-06
87.19120626294136,89.9973283040161,-5.8207342318317146e-06
83.69444247708559,89.96958632020572,-1.1020447004739253e-05
78.85595068881405,89.83292214139387,-1.4284014000942591e-05
72.78947149337961,89.3916510973127,-2.6925592313986613e-05
65.68757510956077,88.3151078139795,-7.541490369078474e-05
57.807734169789015,86.17116060383458,-0.0001438437982734797
49.44861832538924,82.49936951845707,-0.00015541143434916194
40.945491530587745,76.8798990716728,-2.8549171183556155e-05
32.686356150802595,68.97614977923949,0.00026503349226558726
25.121243580396616,58.55282196049442,0.0006128034616814659
18.72196215237151,45.48346103336648,0.0006379911622005352
13.814567874162789,29.827481164072186,1.523935999614423e-07
10.143105678904714,12.21157578028641,-0.00021533854000921338
6.459961895519208,-5.691837076853681,-0.00153791529034919
1.3285210444121367,-21.980683973674303,-0.0004632956956207579
-5.777348815628141,-35.66881435225966,0.00016354325397216485
-14.64715193530039,-46.44643054644433,-0.0001961705427717675
-24.82282688218244,-54.26345235149139,-0.0008663526325953796
-35.81259529755227,-59.28053187552329,-0.0013637913581021621
-47.10880336704533,-61.957492283748344,-0.0013990070650784503
-58.11606632539489,-63.11985212127161,-0.0012751311769729767
-68.18070227128807,-63.78591170210886,-0.0013939144795536151
-76.81182978509591,-64.71922906532511,-0.0013919362852146122
-83.81390523514979,-66.18669422788018,-0.0013525633570301565
-89.1933057333765,-68.11385495795646,-0.0013473888261703593
-93.02777419974176,-70.31270133264877,-0.0013511099634602175
-95.39801493523576,-72.60688041650627,-0.0013520614541779885
-96.36165056246418,-74.8791108499711,-0.0013513109783861443
-95.94397850724253,-77.08373510002507,-0.001352046432007703
-94.13660388439507,-79.2428155072355,-0.0013578108199037708
-90.90594313113519,-81.42517268605273,-0.0013726867425203348
-86.22177631021681,-83.69281653199809,-0.0013872727670172225
-80.1166916794733,-85.99695651815561,-0.0013630750975544004
-72.75367404193551,-88.05790440067406,-0.0013594700697545647
-64.42318691064416,-89.3547845381219,-0.0015018449042436544
-55.45027227555476,-89.27498217745804,-0.001662055226688608
-46.12834786821668,-87.26847934907957,-0.0017018585717458734
-36.74811414640705,-82.90159747459273,-0.001560746834154969
-27.669422263780355,-75.86056885137461,-0.0011845497705103014
-19.374104085600816,-65.94730368013388,-0.0006162349360465669
-12.467253077003408,-53.04702383159399,-0.0001697340175184081
-7.596814134955869,-37.057994884957274,-0.0007779774541134543
-5.135652451297408,-18.003668804418975,-0.002099735629943922
-4.1545999621328615,2.9001520400032588,-0.002142215848415674
-2.1389996942283163,22.72904616150673,-0.00509088653850398
2.4255199971121626,39.62814081073171,-0.0032714852425286267
9.4162505704513,53.318608893311925,-0.0034680842401257905
18.218030925145026,63.801486657680925,-0.00419609155192191
28.20441878249317,71.08842445710731,-0.004887392606701013
38.86821455550265,75.2893093593242,-0.005320110158571367
49.82432062872552,76.69609046563721,-0.005406221202491679
60.70111262025219,75.87484229266457,-0.005065324160586471
70.9840721973962,73.74859984287505,-0.004946117340699274
80.06912007784359,71.37028635130342,-0.005222168717802234
87.57596518178832,69.38117673265498,-0.00520249346340762
93.4490138846339,67.86229162737703,-0.0051573857087205965
97.78780607049009,66.61946851626423,-0.0051487081977255045
100.70826821411075,65.42083353346648,-0.005148781500608435
102.29407363427536,64.0882122587443,-0.005149630859353188
102.58714474723337,62.521167014136104,-0.005151531186058017
101.58871455350162,60.70188374458203,-0.005154198695288326
99.26230118928956,58.69755737530994,-0.005153941979194165
95.53613632127004,56.66461054647509,-0.005143046523919281
90.303643351573,54.853862605311434,-0.0051157627597335775
83.42220340917949,53.60910456589154,-0.005101463663212513
74.72276830155442,53.32919406220937,-0.005242219102541412
64.09462769690303,54.287308512535446,-0.005414696428115207
51.783768183416164,56.11099454624368,-0.0047503518249314425
38.66806015395475,57.338968607381304,-0.006551405887407213
25.758877435800596,56.26472439619922,-0.006878882913785134
13.673440904884293,51.955688650460345,-0.006036879018679997
2.846290101006518,44.14639277986885,-0.005143319393631884
-6.217583118031456,32.887479283789425,-0.0046090190724825675
-12.940958277829102,18.338266127353208,-0.005087777957218265
-16.893756737659643,0.6982111819215934,-0.007081865195043946
-18.487030541124692,-19.2284052943843,-0.005283511366478422
-19.73809011874534,-39.03846471941965,-0.010177137254942181
-22.564429294481386,-56.48192168299241,-0.008942578580867888
-27.249702807261194,-71.0641165361023,-0.008866093575949918
-33.30929968684342,-82.95930509287483,-0.00928264586092098
-40.153839583688644,-92.38638366832406,-0.009633579642850165
-47.26024749390225,-99.5719657707656,-0.009819102534480706
-54.208944751814045,-104.78331654279307,-0.009869725393476969
-60.67953034621965,-108.33028943739568,-0.009850574457447081
-66.4298932586719,-110.54380248043533,-0.0098137425893281
-71.27378498953544,-111.74730753565565,-0.00978527423051867
-75.06569574539354,-112.22997848672101,-0.009770856761805558
-77.69491153111987,-112.22506190341385,-0.009766114637003942
-79.08555796056169,-111.89539265973734,-0.009765410342413683
-79.19829426557355,-111.32665410292547,-0.00976594499877012
-78.03147608705189,-110.52621400656744,-0.00976772718286667
-75.62195648172806,-109.42410200580154,-0.009772972079884923
-72.04605884003323,-107.87498811495465,-0.009786026141223925
-67.42065645290003,-105.66363380656502,-0.009810737613306308
-61.90488137830506,-102.51733399793378,-0.009842714105079864
-55.70459145123818,-98.1264625600115,-0.009859854449645766
-49.08161479340947,-92.17079584546124,-0.009819817361465866
-42.365822092678535,-84.34655878380981,-0.009677330615435409
-35.96061246827738,-74.38716658603212,-0.009440120944972819
-30.320673140779938,-62.07564271259922,-0.009284745961657848
-25.849308223935928,-47.290413774393876,-0.00960044246339109
-22.57534100344145,-30.274376132749367,-0.009778898689688731
-19.592779801930465,-12.256532461830089,-0.010900999865640415
-15.3348240683008,4.773965245103817,-0.010684699771633888
-8.884161210562267,19.455285394129145,-0.009431927530048512
-0.23405865138001386,31.249030615051495,-0.009414002290281331
10.229073908432408,39.93305870703601,-0.01015644531903348
22.026434724187677,45.498067757103236,-0.011043039093436846
34.62141918203537,48.31776993696128,-0.011255410677851074
47.275348939964466,49.384632707992786,-0.011025009593360835
59.053036018233975,50.147365613356094,-0.011466236168381272
69.24179703443697,51.69802209149448,-0.011386996544491268
77.58939580670102,54.33642255489287,-0.011302628844974905
84.11405905352068,57.88458272795976,-0.01132589130900552
88.91015908256726,62.042542860258834,-0.011357909433433733
92.07373417315856,66.54539542061536,-0.011372225011095694
93.68033941518681,71.21214898881489,-0.011375580266015595
93.77683884587296,75.95317408532861,-0.011378918695795104
92.38150592179304,80.75563906560824,-0.01139031643198618
89.50164298193839,85.63982593741532,-0.01140301420603862
85.18109789530301,90.56924754870018,-0.01137532224343385
79.5603823188139,95.33761490209069,-0.011332731167689847
72.87525096895904,99.54222811995601,-0.011400051943919465
65.3669674914978,102.69615822198901,-0.0115264656100047
57.210050964919496,104.34282883167464,-0.011636757244787077
48.52781486999057,104.078106992413,-0.011723431623483549
39.458343478373436,101.53639497929673,-0.011750936228700937
30.228632197961616,96.40180044517469,-0.01161383221999479
21.218146306761376,88.44902513282277,-0.01119215461547185
12.992749443699399,77.57628942242827,-0.010499413931459145
6.290746131991183,63.76599179418639,-0.009758655738458799
1.968677520543214,46.915260985609144,-0.009630513468696478
0.8901815876339892,26.599216857180153,-0.01429479334988315
3.0389216744377676,2.8037354651940487,0.0005526488579690181
5.060588250030216,-20.935922271663973,-0.03618475257417231
3.6970916982675472,-41.17838370571981,-0.031561844935108496
-1.038030120200787,-57.93336531735026,-0.032138380357761065
-8.280004112809813,-71.54807931576607,-0.03306307991404367
-17.16535470285409,-82.04323810494499,-0.033923732765973824
-26.955423503555235,-89.37043694262971,-0.034535430573601644
-37.10595178150081,-93.58636942296508,-0.0348137416798906
-47.284122382043115,-94.88601961532225,-0.034864550525169236
-57.318348299198526,-93.57255519481186,-0.03479486529835363
-67.08121147504424,-90.06930757927083,-0.03452119377289797
-76.30668917937119,-85.04010657997937,-0.03416910198397449
-84.49357255946943,-79.42080849789579,-0.03453439571256922
-91.1707284982089,-73.98645549703862,-0.03466013043325811
-96.18365638829664,-68.95442289646184,-0.03458678059712783
-99.59125952286465,-64.17698074212113,-0.0345600222708522
-101.47999466300328,-59.44602531772783,-0.03455958337796283
-101.8924414481875,-54.62231236065681,-0.03456720929166601
-100.82050128421626,-49.66845087599695,-0.034575784878005944
-98.21697725707395,-44.65812374572195,-0.03457354193536233
-94.00979471351083,-39.784402109522894,-0.03453740426945995
-88.11168642686714,-35.37025942747818,-0.03443570469829638
-80.41662361521499,-31.87866379189521,-0.03425232648969079
-70.77207237998383,-29.9176429523474,-0.03411320649111538
