theta_1,theta_2,energy
80.0,80.0,-5.110465868737762
79.97232416380074,79.99999921206722,-5.110465868836024
79.8893061742708,79.99998726487088,-5.110465869114955
79.75097512499981,79.99993448670642,-5.110465869571649
79.55738129101475,79.99978835736194,-5.110465870200563
79.30859879421601,79.99946892946271,-5.110465870992806
79.00472930658118,79.9988624667226,-5.110465871935243
78.64590675780258,79.99781335566642,-5.110465873009513
78.23230299769305,79.99611437489695,-5.110465874191195
77.76413434271032,79.99349544129522,-5.110465875449325
77.24166890987239,79.98961099647899,-5.110465876746634
76.66523461019294,79.98402624948969,-5.11046587804089
76.03522763820247,79.9762025521588,-5.11046587928774
75.35212125556716,79.96548224983245,-5.110465880445414
74.61647462759503,79.951073418618,-5.1104658814814465
73.82894143480034,79.93203496606993,-5.110465882381266
72.99027795181729,79.90726262887581,-5.1104658831581045
72.10135026756578,79.87547644121021,-5.110465883863036
71.16314031858919,79.83521026319484,-5.110465884593527
70.17675042632914,79.78480394311075,-5.110465885498436
69.14340607191374,79.7223986342043,-5.110465886777204
68.06445670983678,79.64593569468234,-5.110465888671564
66.94137451292252,79.55315946946662,-5.11046589144865
65.77575105026456,79.44162409084203,-5.110465895376006
64.56929201942145,79.30870425326026,-5.110465900690282
63.32381027373351,79.1516097298918,-5.110465907563016
62.04121749376727,78.9674032216322,-5.110465916067679
60.723514937637844,78.75302097940587,-5.110465926152506
59.37278375942663,78.50529553129913,-5.110465937622747
57.99117540265085,78.22097978608832,-5.110465950134817
56.58090255548076,77.89677177697459,-5.11046596320266
55.14423109909497,77.52933935054364,-5.110465976215243
53.68347339672248,77.1153441876481,-5.11046598846243
52.20098316741979,76.6514646529692,-5.110465999165937
50.69915207528595,76.13441709480267,-5.110466007511992
49.180408051003404,75.56097534293441,-5.110466012683014
47.64721525616153,74.9279882691909,-5.1104660138865246
46.10207550745164,74.23239537435377,-5.110466010380515
44.54753090080184,73.47124044210635,-5.110466001495551
42.98616731589674,72.64168335441398,-5.110465986654466
41.42061843850789,71.74101019497807,-5.1104659653909295
39.853569909515286,70.7666417820898,-5.1104659373682075
38.287763192451095,69.71614077475574,-5.110465902399294
36.72599874241827,68.58721749265216,-5.110465860469361
35.17113805472769,67.37773458796525,-5.110465811760889
33.62610416789826,66.08571071228998,-5.110465756681805
32.093880189070894,64.70932334129107,-5.1104656958962895
30.577505396555342,63.24691096058545,-5.110465630357822
29.080068450047424,61.69697488517693,-5.110465561343737
27.60469719952766,60.05818108884704,-5.11046549048994
26.154544524066253,58.32936256646934,-5.11046541982407
24.732769546553097,56.50952294860457,-5.110465351793614
23.34251345485595,54.59784234076864,-5.1104652892832405
21.98686901059942,52.59368667447057,-5.1104652356112865
20.668842643662348,50.49662223426311,-5.110465194488352
19.39130782070673,48.30643745675125,-5.110465169911535
18.156948159508307,46.023174559939726,-5.110465165955201
16.96818857897748,43.6471740033936,-5.110465186407094
15.827112702467936,41.17913510688939,-5.110465234193903
14.73536489250842,38.62019620880294,-5.110465310557267
13.694035874415343,35.97203728092214,-5.110465414004512
12.703532158715127,33.237006591604484,-5.11046553919633
11.763431701042744,30.41827040426413,-5.110465676159571
10.872331723333259,27.519980402641806,-5.110465810481738
10.027699463377614,24.54744734686886,-5.1104659252820035
9.225742489816854,21.507301729700597,-5.110466005442444
8.461321044874765,18.4076142302384,-5.110466043501717
