theta_1,theta_2,energy
80.0,80.01,-5.108779686483582
79.97232501666295,80.00999750631848,-5.108779686581814
79.88930959911772,80.0099804147844,-5.108779686860656
79.75098288102403,80.00991897263744,-5.1087796873171945
79.55739520376952,80.00976052531706,-5.108779687945875
79.30862078123734,80.0094249389796,-5.108779688737797
79.00476140200705,80.0087982405016,-5.10877968967981
78.64595113559172,80.00772453163783,-5.108779690753555
78.23236199297028,80.00599626153256,-5.108779691934604
77.76421047068355,80.00334297711005,-5.1087796931919955
77.24176488168445,79.99941871480799,-5.108779694488488
76.6653533449992,79.99378824975008,-5.108779695781883
76.03537227071395,79.9859124789041,-5.108779697027892
75.35229513828095,79.97513328094931,-5.108779698184833
74.61668132696401,79.96065826398983,-5.108779699220349
73.82918472068467,79.94154587791155,-5.108779700120002
72.9905617797221,79.9166914247125,-5.108779700897159
72.10167875340868,79.88481454012394,-5.108779701603018
71.1635177060556,79.8444487354891,-5.108779702335157
70.17718104725292,79.79393357296865,-5.108779703242479
69.14389430054177,79.73140999426374,-5.1087797045244026
68.06500691226866,79.65481923077193,-5.108779706422527
66.94199099341857,79.56190559309819,-5.1087797092037786
65.77643799644477,79.45022327650305,-5.1087797131353785
64.57005344859186,79.31714713715662,-5.1087797184536115
63.32464998264386,79.15988720660842,-5.108779725329603
62.04213901400606,78.97550653523616,-5.108779733836435
60.72452149860986,78.7609418058164,-5.108779743922013
59.373878260453985,78.51302604926471,-5.108779755391371
57.99236039522897,78.22851273479418,-5.108779767900804
56.58218023615447,77.90410049908265,-5.108779780964301
55.14560331284856,77.53645782026861,-5.108779793970978
53.684941650251005,77.12224702422472,-5.108779806210965
52.202548651205575,76.65814712050778,-5.108779816906283
50.70081569306906,76.14087509002547,-5.108779825243516
49.18217045501869,75.56720537261288,-5.108779830405416
47.64907688641432,74.93398741926791,-5.108779831599815
46.10403663330451,74.23816127275158,-5.108779828084963
44.54959166322589,73.47677121712007,-5.108779819191621
42.98832776887796,72.64697759040475,-5.108779804342785
41.42287858826854,71.746066886846,-5.108779783072221
39.85592975039016,70.77146028975537,-5.108779755043276
38.290222738430856,69.72072077863807,-5.108779720069023
36.72855805352301,68.59155895092547,-5.108779678134692
35.17379725749231,67.38183769621891,-5.10877962942288
33.62886346932993,66.08957586612462,-5.108779574341646
32.09673988347163,64.71295110236603,-5.108779513555385
30.5804658645843,63.250302026696744,-5.108779448017856
29.083130149323352,61.70013006510114,-5.10877937900673
27.607860645935382,60.061101282941884,-5.108779308158404
26.157810262727118,58.3320487543852,-5.108779237501043
24.73613811114073,56.511976185943986,-5.108779169482791
23.345985313582034,54.60006376713834,-5.10877910698904
21.990444496760542,52.59567753610624,-5.108779053338861
20.67252186814192,50.49838392525817,-5.108779012243538
19.39509056330089,48.307971583849124,-5.108778987700575
18.160833735465335,46.024483036769475,-5.108778983784262
16.97217567684063,43.64825918077806,-5.108779004281363
15.831199189415619,41.17999994615379,-5.1087790521162155
14.73954758423817,38.62084450441605,-5.108779128526194
13.698310268708095,35.9724739366674,-5.108779232012175
12.707892135759606,33.23723794996998,-5.108779357226467
11.767869200041176,30.418304620946213,-5.108779494187015
10.876836414269334,27.519827846309155,-5.108779628474931
10.032258444843144,24.54712098880521,-5.108779743209965
9.230340056878056,21.506817470510367,-5.108779823286156
8.465938581611692,18.406991095864356,-5.108779861266353
7.732544707661875,15.257203245856077,-5.10877986259381
7.022356838886741,12.068444327689503,-5.108779846439575
6.326466016604641,8.852946334348578,-5.1087798393746695
5.635152270442078,5.623863087405633,-5.108779863049293
4.938271935811021,2.394841385331653,-5.108779922089958
4.225695069486892,-0.8204679697448822,-5.108779999943319
3.4877399281501904,-4.008894918799238,-5.108780065845419
2.7155523875688696,-7.158167601392468,-5.108780088678117
1.9013917666126412,-10.257216841907258,-5.108780049495991
1.038805378059912,-13.296348424472745,-5.108779946765594
0.1226949209890165,-16.267289893381356,-5.108779793839894
-0.8507071240886077,-19.163136888445198,-5.108779612176864
-1.8839257947836376,-21.978231997453378,-5.108779424376451
-2.978371103147795,-24.708008285714634,-5.1087792494362
-4.1344832077335685,-27.348823521029868,-5.108779100685894
-5.3518796648028415,-29.89780309394906,-5.10877898572992
-6.629494779254992,-32.35270210320908,-5.108778907452553
-7.965705643702932,-34.71179117763821,-5.108778865343062
-9.358442681605363,-36.9737665815414,-5.108778856716061
-10.805284534402956,-39.13768275662853,-5.108778877659979
-12.303538239603109,-41.20290427410342,-5.1087789236974785
-13.850306132161897,-43.16907379743957,-5.108778990208293
-15.442541007974325,-45.0360927635247,-5.108779072680331
-17.07709099100033,-46.804111846444634,-5.108779166847395
-18.75073535978593,-48.473528724593535,-5.108779268756663
-20.460212384826516,-50.04499113801186,-5.108779374794896
-22.202240044363197,-51.519403648438285,-5.1087794816916485
-23.973530342332502,-52.897936873409385,-5.108779586510636
-25.770797856506753,-54.18203824564684,-5.1087796866366375
